"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
11,14,5,4,1,9,17,31,20,26
15,15,7,2,3,11,14,45,23,32
13,10,5,3,2,6,14,29,17,24
17,17,4,3,0,8,18,101,34,51
16,18,4,0,0,6,16,130,40,62
17,15,4,0,1,6,14,71,33,56
14,16,2,0,0,4,15,84,38,76
15,16,5,0,2,6,17,87,40,101
13,12,5,2,5,10,12,44,27,46
15,17,9,2,3,7,12,31,17,24
14,15,7,4,1,9,21,32,20,26
13,16,8,1,3,11,18,43,24,31
12,12,7,0,5,7,13,29,18,24
15,17,4,0,1,7,18,102,33,53
17,18,3,0,0,7,19,130,41,62
16,16,7,0,1,9,17,71,33,53
14,15,5,0,0,4,15,85,37,75
16,17,3,0,0,6,18,89,41,104
14,15,6,3,2,8,14,44,28,45
17,16,5,3,3,7,12,32,17,25
12,14,6,4,0,7,20,33,19,26
14,15,8,2,2,11,18,43,22,31
13,13,3,3,4,9,11,28,16,25
16,16,4,3,4,6,16,103,33,53
17,18,5,0,1,8,17,133,41,65
17,15,4,0,1,7,17,72,33,54
17,16,2,2,1,5,13,85,37,74
14,16,3,0,1,4,13,89,40,103
14,14,5,1,2,11,14,43,27,45
16,17,9,3,2,9,13,30,19,24
16,13,7,0,4,7,18,33,20,27
14,15,8,1,2,10,17,43,23,32
13,14,6,1,2,9,14,27,19,23
16,16,7,0,0,7,17,101,33,50
17,18,5,0,0,6,17,132,40,64
17,18,3,0,1,5,17,72,34,57
15,17,6,2,1,6,18,85,39,74
16,17,1,0,0,5,14,90,42,104
13,15,5,4,2,5,13,44,28,47
16,18,6,5,3,7,14,30,18,25
14,15,7,5,1,10,20,32,18,26
13,15,6,2,2,11,15,45,20,30
13,14,3,3,2,6,13,28,17,26
14,16,5,0,0,8,17,100,34,51
20,18,4,0,1,10,18,132,39,63
17,17,4,0,1,8,13,72,32,57
16,17,6,2,1,6,16,85,38,76
15,16,4,0,0,7,15,91,44,105
16,15,3,1,1,10,12,44,25,45
18,16,7,4,3,6,14,31,18,24
12,12,7,2,3,8,19,34,19,26
15,14,7,0,1,11,16,44,21,31
15,13,5,5,4,8,14,27,19,24
17,14,4,0,0,5,17,101,34,51
18,16,8,0,0,8,18,132,40,63
16,16,4,1,2,5,16,72,35,57
17,13,4,2,0,5,17,84,39,76
17,14,9,0,0,6,17,89,42,102
15,13,4,2,4,8,12,42,26,44
17,17,7,5,5,8,12,33,18,25
13,16,4,3,1,7,21,34,19,29
11,16,6,3,2,10,17,44,21,31
13,15,5,1,3,7,12,31,17,24
16,16,0,1,0,6,16,102,33,53
17,17,5,1,0,5,21,134,40,65
17,18,3,2,1,10,16,74,35,56
17,20,2,0,3,8,16,85,37,73
17,16,4,1,0,4,16,89,40,105
14,13,6,0,0,8,15,45,28,47
17,15,8,3,4,8,13,30,18,24
14,12,6,3,2,6,18,34,21,28
14,12,7,1,1,12,17,43,22,31
14,12,7,2,5,9,12,28,19,24
14,14,3,0,4,9,16,101,35,52
17,16,6,1,0,5,19,133,41,65
17,16,4,1,0,7,16,72,34,55
15,16,2,0,2,8,15,84,38,73
14,14,3,0,4,5,13,90,43,104
13,15,5,3,1,9,15,44,28,48
17,17,8,3,1,7,15,30,17,24
12,14,5,2,4,10,19,34,19,26
15,15,3,1,2,10,18,44,23,32
11,12,6,3,4,6,13,30,18,26
14,16,5,0,0,9,18,102,35,53
16,20,3,1,4,10,19,134,38,61
16,15,2,1,0,6,17,73,34,56
13,15,3,0,0,8,16,87,39,77
15,21,3,0,0,8,15,91,42,103
16,15,6,4,1,6,14,45,27,48
16,16,7,5,4,7,16,31,18,25
11,13,8,3,2,9,19,34,20,26
15,15,7,0,0,10,18,42,21,30
12,13,4,3,6,7,14,28,16,25
16,12,5,1,0,7,18,102,37,53
19,16,7,0,1,8,19,133,39,63
18,16,3,0,0,7,18,73,33,55
17,12,2,2,1,3,15,85,40,76
17,15,5,0,1,8,17,91,44,105
14,15,5,2,0,7,16,45,28,46
18,16,6,4,2,5,13,32,19,25
15,15,7,4,1,9,19,35,19,26
16,15,7,1,3,12,17,42,24,32
11,15,5,3,5,7,13,30,19,25
17,16,5,3,0,9,18,104,35,51
18,17,5,0,0,6,18,133,38,64
17,18,2,0,0,6,17,72,35,55
15,17,1,1,1,8,13,87,40,77
14,16,6,2,0,7,16,93,43,106
13,17,5,0,4,7,16,44,29,47
18,18,7,3,3,7,12,30,19,25
15,16,6,4,0,11,18,36,20,26
17,16,7,1,2,10,17,43,23,30
14,14,6,2,4,8,13,28,18,25
15,17,4,4,0,8,16,103,34,53
20,15,6,3,1,8,19,133,43,66
17,16,5,0,2,7,18,71,34,53
17,18,2,0,1,7,15,86,39,74
20,15,5,3,0,6,15,89,44,106
15,15,8,1,3,6,16,46,29,46
18,18,7,3,5,6,12,31,19,24
13,15,8,3,3,10,18,35,19,26
16,17,5,2,2,12,19,43,21,33
14,13,4,3,3,7,15,27,18,24
16,16,2,0,2,7,16,101,36,48
18,18,3,0,0,8,15,135,40,63
18,18,4,0,0,7,16,73,33,56
16,17,3,0,0,5,18,86,39,75
17,17,5,2,0,7,16,91,45,105
14,15,5,0,0,12,14,47,29,47
17,18,6,2,2,8,13,32,17,26
14,17,9,4,2,9,20,33,17,29
15,15,6,0,3,9,16,43,21,30
15,12,5,4,2,9,11,30,18,22
16,15,2,2,0,8,16,104,33,53
19,16,5,0,0,6,20,132,39,62
17,19,6,0,2,6,17,71,34,55
17,17,3,0,0,9,14,87,38,76
18,15,2,4,0,7,15,92,40,103
16,14,7,1,2,5,18,46,29,50
17,18,7,2,4,6,14,30,17,24
16,16,6,3,2,9,18,33,21,24
15,16,7,3,0,12,15,46,22,31
11,12,6,3,2,6,12,29,15,24
16,15,5,0,2,5,19,102,32,52
18,19,3,0,0,6,15,131,42,64
19,19,2,2,0,9,12,72,32,55
14,15,5,1,0,4,16,88,37,75
14,15,6,0,2,4,16,89,43,107
14,15,4,1,1,10,12,46,28,47
17,17,7,4,2,9,12,31,18,26
14,14,6,3,3,7,20,32,18,25
14,17,7,1,2,10,17,45,23,34
14,13,5,4,1,9,10,29,18,23
19,15,3,1,0,8,16,104,33,51
16,17,6,1,1,6,19,134,40,63
15,17,4,0,1,8,16,70,35,55
16,19,0,0,0,10,15,87,39,72
18,17,4,2,0,6,13,93,42,105
13,13,7,1,3,8,15,47,27,48
17,16,8,4,3,8,14,32,18,25
13,15,6,4,3,7,18,31,18,27
17,18,6,0,3,13,18,44,23,29
13,14,7,5,2,8,11,31,19,24
18,15,3,2,0,7,16,103,32,52
17,15,5,0,1,4,21,132,37,64
16,16,4,0,0,8,15,71,34,54
16,17,1,2,0,9,15,89,38,74
18,17,2,1,0,5,16,94,40,105
15,15,7,1,3,8,15,46,29,48
19,15,8,3,2,6,13,29,19,25
12,13,6,4,1,10,16,33,20,26
15,16,5,3,1,10,15,46,23,31
9,13,7,2,5,6,13,29,16,26
17,15,5,0,2,9,16,101,36,52
17,18,3,2,0,9,18,134,43,66
18,16,5,1,0,6,14,72,34,54
16,14,3,1,2,7,16,89,40,76
15,15,5,0,0,6,16,92,43,105
14,16,5,4,1,10,13,44,30,47
16,17,5,3,1,8,13,32,17,25
11,14,6,2,4,6,18,33,19,27
15,15,7,0,2,11,17,41,23,31
13,12,4,4,2,9,12,29,18,22
17,16,5,1,0,8,13,103,36,52
18,16,4,0,2,6,17,134,38,65
16,15,6,1,0,5,17,73,34,54
13,17,3,0,1,8,15,88,40,75
15,16,2,2,0,9,14,92,42,101
19,13,5,2,3,6,13,48,28,49
15,15,8,3,3,6,13,31,18,27
13,14,6,2,0,11,17,31,19,26
15,16,5,3,1,11,14,44,23,31
12,12,6,2,5,5,10,30,16,25
15,15,5,0,1,8,17,102,32,53
16,20,4,0,0,10,20,133,39,62
16,15,4,2,1,7,13,72,34,54
18,13,3,0,2,7,14,86,35,76
17,15,6,0,0,2,14,89,40,105
13,17,5,3,2,9,13,45,28,47
17,16,5,4,3,7,9,32,17,25
15,11,7,3,3,7,13,32,17,26
14,15,6,1,2,10,17,43,22,32
11,13,6,5,1,8,11,28,19,23
17,14,3,3,2,8,12,103,33,52
16,15,4,1,3,7,12,134,38,64
17,16,6,0,0,7,14,72,33,54
18,15,3,2,0,7,15,91,37,71
15,15,3,1,0,7,13,97,41,105
14,14,6,0,5,6,11,48,25,48
15,15,7,2,3,8,13,30,16,25
14,15,5,5,0,9,17,34,19,25
14,12,4,3,2,11,14,42,21,31
13,11,6,3,4,7,10,30,16,25
15,16,5,0,0,5,16,106,31,52
16,16,4,5,0,8,17,133,40,62
16,16,2,2,1,11,14,73,31,54
18,14,3,0,4,7,15,92,36,75
15,14,6,2,0,4,13,96,37,105
13,15,4,1,1,8,13,48,27,48
18,16,8,5,2,9,12,32,18,24
12,16,6,3,5,8,16,36,19,26
13,15,8,1,2,11,16,45,22,32
13,13,8,2,2,9,14,28,18,23
18,17,2,1,2,7,16,106,34,51
18,17,3,0,0,7,16,133,39,65
17,15,8,0,0,5,17,74,30,53
17,14,4,2,0,5,16,90,38,72
13,19,3,0,0,10,13,96,41,108
15,14,6,0,4,11,13,48,27,51
17,15,8,2,3,7,12,30,18,26
12,15,6,2,3,9,15,33,19,27
15,16,4,3,1,13,17,47,24,30
12,13,5,1,3,9,11,29,18,25
16,14,6,0,3,8,15,107,32,53
16,17,3,0,1,4,19,136,37,63
16,18,2,1,0,8,13,72,35,53
16,16,4,0,3,9,13,91,36,77
20,15,4,0,0,6,16,100,40,108
15,17,3,4,0,6,14,48,29,48
18,16,6,5,1,8,13,31,19,24
14,17,5,3,3,9,16,36,19,29
16,14,6,0,4,10,16,45,23,33
13,13,6,4,2,8,14,30,18,24
15,16,1,2,0,8,17,106,35,52
21,19,3,0,1,10,17,136,39,65
20,15,5,0,2,7,16,74,30,56
15,16,3,2,0,4,16,91,36,76
13,18,2,0,0,5,14,95,44,103
16,15,5,1,3,10,14,47,27,50
17,15,8,3,4,8,14,31,16,26
14,14,7,4,2,9,18,34,20,26
13,15,5,4,2,11,17,42,24,32
15,13,7,1,3,9,14,29,19,26
18,15,5,0,2,9,17,106,33,53
16,17,4,0,0,5,16,137,39,61
17,16,3,1,0,7,17,73,34,55
15,17,8,0,0,8,15,92,35,78
19,14,6,0,5,5,14,96,40,107
17,15,4,4,4,6,16,48,30,51
17,17,5,4,2,5,14,32,19,24
14,14,6,5,0,10,17,33,21,28
14,15,8,4,0,10,15,46,22,34
12,13,5,5,4,6,13,31,17,24
17,18,3,1,1,7,18,105,37,53
18,19,5,0,0,9,17,135,41,63
19,17,5,0,1,10,13,75,31,56
15,15,0,0,3,7,13,92,38,79
16,18,6,1,2,5,16,97,43,104
13,15,6,2,1,9,12,48,29,50
20,17,7,3,2,7,13,31,18,26
14,14,7,2,5,9,17,35,19,27
12,12,6,1,1,8,15,44,24,31
13,13,5,5,3,9,12,28,16,24
14,16,5,0,1,9,15,105,34,54
19,15,8,0,0,6,15,139,38,65
17,15,4,2,3,8,15,74,35,54
15,17,1,1,0,7,18,90,36,74
16,15,6,0,0,5,13,98,38,107
17,13,6,1,3,7,13,48,27,51
15,17,7,4,5,8,15,33,21,26
13,16,6,5,2,10,17,35,20,26
17,15,7,0,2,11,15,45,21,32
14,11,8,2,4,8,12,29,18,27
16,16,2,0,1,5,16,106,35,53
15,19,4,2,1,5,19,136,40,63
17,18,8,0,0,9,16,74,32,58
17,15,4,0,0,7,14,95,36,75
17,18,1,1,3,7,15,96,43,109
12,16,4,3,1,6,15,48,29,50
17,18,8,3,2,7,14,32,17,26
13,14,8,2,5,11,16,36,20,29
15,14,5,3,3,10,17,46,24,31
12,13,6,5,3,7,13,29,20,24
15,17,5,1,0,10,16,107,32,51
18,15,6,1,0,9,16,138,39,67
15,17,3,0,2,4,16,74,33,55
14,18,2,0,0,7,15,94,39,75
16,18,6,0,0,10,15,100,41,109
16,14,4,1,3,7,11,49,28,52
17,15,5,4,4,7,14,31,19,24
16,16,5,4,2,11,18,33,18,27
15,15,8,0,1,11,16,45,22,32
14,12,5,2,4,8,12,30,18,26
16,18,3,0,1,7,17,105,35,52
17,18,5,2,0,9,19,136,42,66
17,15,6,1,1,7,15,76,32,56
18,15,6,0,0,9,14,93,38,76
14,19,4,0,0,6,17,98,46,110
13,14,4,3,1,8,14,50,29,50
17,16,10,3,2,8,14,32,18,27
12,14,4,2,2,8,20,35,19,29
13,16,6,3,3,9,16,43,24,31
12,14,5,4,4,8,14,30,18,24
16,13,6,0,0,9,17,107,32,54
17,18,6,0,0,8,17,136,39,66
17,17,1,0,4,8,16,74,35,56
15,15,3,2,0,8,18,96,38,75
18,13,7,0,0,5,15,102,40,109
15,15,4,0,5,10,14,49,28,52
18,17,7,4,3,9,16,31,19,25
14,16,5,4,2,9,19,34,20,27
14,15,7,4,2,11,16,47,21,30
12,14,8,2,4,10,14,31,19,27
17,19,2,0,1,8,18,105,36,56
15,19,5,2,0,6,19,139,41,66
17,13,4,1,2,8,15,77,33,55
18,14,4,0,1,7,16,94,35,75
15,18,3,0,0,4,17,99,45,111
14,15,2,3,0,8,14,49,31,50
17,17,8,4,1,8,15,33,19,25
13,13,7,2,3,8,17,35,20,27
14,18,5,0,3,10,17,45,23,33
11,15,6,4,4,6,16,30,20,26
18,14,5,3,2,8,18,108,34,54
18,17,5,1,0,9,17,139,38,66
16,17,2,0,0,7,16,74,32,56
15,16,1,2,2,4,17,94,39,77
20,14,4,1,0,7,13,103,44,110
15,14,6,0,0,7,13,49,27,49
16,17,7,3,3,6,14,31,18,26
13,15,5,3,3,8,19,35,23,27
19,15,7,4,3,9,16,46,22,32
13,14,7,2,3,9,12,30,17,24
15,17,3,0,1,7,17,106,35,55
15,18,3,2,3,4,20,139,41,68
17,14,3,0,0,8,15,77,35,57
17,16,5,0,0,9,14,94,40,76
14,18,5,1,0,7,17,99,42,108
13,15,4,1,1,5,13,48,28,51
20,16,6,1,3,4,14,30,19,26
14,15,7,5,3,9,18,34,21,28
12,17,5,4,1,9,13,47,23,31
13,12,8,4,4,9,12,30,17,24
19,15,5,0,2,6,19,106,32,54
17,17,2,0,0,7,18,139,43,67
15,16,2,1,0,7,14,75,35,54
15,17,4,0,0,7,15,95,37,77
16,15,4,1,1,6,19,100,41,111
11,16,3,3,3,7,12,48,28,51
17,16,8,6,3,6,13,34,19,25
13,14,7,1,0,10,17,35,19,28
12,17,8,0,2,10,17,42,21,33
14,14,4,3,4,9,14,31,20,25
17,15,3,1,1,7,15,108,35,55
17,16,6,0,0,8,17,138,41,65
15,17,5,0,2,8,18,77,34,56
15,19,3,1,0,6,15,93,38,79
17,16,5,2,0,7,15,100,44,107
16,14,5,0,2,11,13,50,27,50
17,17,9,4,3,8,16,34,18,27
15,15,4,3,1,7,20,34,21,30
15,15,5,3,1,11,15,44,24,31
13,13,7,4,2,9,13,32,18,25
16,15,7,0,2,7,18,106,33,54
17,19,4,0,0,5,21,137,38,66
18,16,1,1,1,8,15,78,37,55
18,15,4,1,0,10,15,95,41,76
15,17,8,1,0,4,18,101,44,110
12,15,3,0,2,8,13,48,28,51
17,18,7,3,2,7,12,32,20,24
12,13,8,4,2,10,18,36,18,27
12,16,9,0,4,11,19,44,24,33
15,16,5,2,4,8,13,28,18,25
17,16,1,3,2,7,15,107,35,53
18,17,3,0,0,9,19,140,41,67
15,15,6,0,0,7,15,76,33,56
15,17,4,0,2,5,17,94,38,77
17,18,5,0,1,8,17,100,45,110
14,14,5,3,0,8,12,49,29,49
17,17,9,1,2,6,15,32,19,25
15,14,4,2,4,8,18,34,19,28
15,16,3,6,3,12,15,44,22,33
13,11,8,3,4,10,14,31,19,24
14,15,5,0,2,5,17,108,34,54
16,19,4,0,1,7,19,137,39,68
15,16,3,1,0,9,15,74,35,54
19,16,5,0,0,8,14,97,39,77
15,16,5,0,0,6,17,102,40,109
13,15,4,2,4,7,16,49,29,51
17,16,6,6,3,8,13,33,20,25
12,14,7,1,2,9,19,36,20,28
17,16,7,3,1,9,18,44,22,33
13,14,5,2,4,9,13,30,18,25
16,16,1,1,0,8,15,108,36,54
19,16,6,0,0,8,18,139,40,67
15,14,4,1,1,6,17,76,33,56
15,19,0,0,0,8,16,94,38,80
19,17,4,2,0,10,14,100,41,109
15,12,6,2,3,7,13,50,30,51
18,17,7,2,3,6,16,32,17,28
15,18,6,4,2,9,18,33,21,27
15,17,5,4,1,12,16,45,23,32
13,13,5,3,3,8,13,31,20,25
14,14,5,1,2,5,18,108,33,56
17,17,4,0,0,8,20,140,39,67
19,16,4,1,0,9,13,75,35,56
17,14,5,1,0,7,15,96,40,77
13,14,2,0,3,6,17,103,45,110
13,15,3,1,0,8,14,49,29,51
18,18,6,3,3,8,14,32,19,25
12,13,6,2,2,8,18,35,18,26
14,15,6,2,3,10,16,46,23,33
15,13,6,2,4,9,14,30,18,24
16,17,5,0,2,9,14,106,34,54
18,17,4,0,0,9,20,140,42,65
16,15,3,0,2,6,17,78,34,57
16,18,3,0,0,8,16,95,38,79
17,17,2,1,0,10,16,99,45,107
15,11,4,1,1,7,13,49,29,49
16,17,7,3,4,7,13,32,19,25
14,13,6,3,3,9,21,35,19,28
15,13,6,0,0,9,16,45,23,33
13,11,6,2,3,9,14,31,20,24
14,15,3,0,2,7,15,108,33,54
17,19,5,0,0,9,19,140,39,66
16,17,3,0,0,7,20,77,32,58
18,13,4,2,2,7,18,93,40,77
17,16,4,0,0,10,15,102,45,109
12,16,5,0,2,5,12,51,28,51
17,17,8,1,2,6,15,32,19,27
13,15,6,4,2,11,18,35,21,27
13,13,5,2,2,11,15,45,23,33
11,12,6,1,3,6,13,29,19,25
14,17,4,0,0,7,17,109,34,55
17,17,3,1,0,10,20,139,42,65
17,16,4,0,2,8,14,76,34,56
17,14,8,0,2,6,14,96,36,80
15,16,3,0,0,7,21,101,43,111
15,14,6,2,0,7,16,47,30,50
16,15,8,3,3,5,13,34,17,25
14,16,8,2,5,9,20,35,19,29
14,15,4,3,0,11,18,46,21,32
13,12,5,3,4,9,14,30,19,24
17,15,4,0,2,7,15,108,33,55
18,16,4,0,0,5,19,140,40,67
16,15,2,2,0,7,18,75,34,54
15,15,3,1,0,8,17,94,39,76
17,15,1,0,0,8,17,103,42,112
15,14,4,1,1,6,15,50,28,50
17,19,8,4,2,8,15,31,20,26
14,14,5,5,3,13,19,34,21,27
14,14,6,1,1,9,15,48,22,32
12,12,7,2,3,6,13,31,19,25
15,15,3,1,0,8,18,107,35,53
21,20,3,1,0,7,20,140,43,65
18,16,4,0,1,10,15,77,33,56
13,13,3,0,2,7,17,96,39,77
16,17,2,3,0,8,18,100,43,107
16,15,4,1,1,8,14,49,31,49
16,15,8,3,3,5,13,32,19,26
11,14,9,1,4,10,20,34,18,28
17,15,7,4,0,12,17,45,24,30
15,14,5,3,4,10,13,30,18,24
16,15,5,0,3,9,17,111,34,56
15,16,4,0,1,5,17,140,40,66
16,17,3,3,1,7,19,75,35,55
15,15,3,0,0,10,17,96,40,78
17,14,6,0,2,9,13,105,43,112
14,13,5,2,3,9,15,49,29,50
18,17,6,3,1,8,14,32,19,26
14,12,5,2,4,10,18,37,20,28
12,15,8,0,2,8,14,46,24,34
11,14,7,3,3,9,12,29,18,24
16,17,3,2,0,8,17,109,36,53
18,18,3,0,0,9,17,138,41,69
17,14,7,1,4,10,14,77,33,57
15,17,3,0,0,5,16,95,38,76
14,18,2,3,0,6,16,101,47,110
14,14,6,1,3,10,13,48,29,52
15,16,6,2,3,6,12,33,18,27
14,18,7,4,3,8,18,35,20,26
15,15,5,1,0,10,17,46,23,32
13,13,6,2,3,11,13,32,18,28
16,17,5,0,3,8,15,110,34,56
16,17,5,0,0,8,17,141,40,65
18,18,2,1,0,9,14,76,35,57
21,16,6,0,1,7,15,97,40,80
17,14,8,0,0,7,17,103,41,110
13,15,5,4,2,5,15,50,30,51
17,17,7,5,2,7,12,32,18,24
16,14,6,4,4,11,17,35,20,29
13,14,7,3,3,13,17,46,20,35
13,12,7,3,4,7,13,31,20,23
17,16,5,2,0,8,17,108,35,54
19,16,3,0,0,6,19,142,41,67
17,16,3,0,2,9,14,77,32,58
15,13,4,0,0,9,13,99,38,76
16,15,2,1,0,4,17,105,44,110
14,17,5,2,1,6,15,50,27,53
16,16,9,1,1,7,13,32,18,26
14,12,7,3,1,10,16,36,18,28
15,16,5,4,3,10,18,47,22,30
14,14,5,4,3,8,16,29,18,24
14,15,7,0,0,9,16,110,35,58
17,15,4,0,1,9,17,142,39,67
16,17,2,0,2,9,18,77,34,56
16,15,4,0,0,3,16,98,40,78
18,15,5,0,0,7,17,104,39,112
13,14,3,3,1,8,12,51,31,50
18,16,8,4,5,9,15,33,20,25
13,15,5,4,1,8,17,35,20,29
15,16,7,1,1,10,16,45,23,34
13,13,6,2,4,8,14,31,17,24
15,15,3,0,1,7,16,111,37,54
18,19,0,2,0,8,20,142,43,65
17,16,6,0,0,8,16,78,34,58
16,15,5,0,0,9,12,102,39,80
15,15,4,3,3,6,15,106,46,109
13,17,4,3,3,11,16,49,31,50
15,17,7,2,2,7,13,32,18,27
15,14,7,3,4,10,18,35,20,27
15,14,5,0,3,12,18,46,25,31
14,14,4,5,2,7,13,29,19,25
15,17,5,0,1,8,16,110,35,56
17,15,5,0,0,7,17,144,40,67
16,16,3,0,3,6,15,78,34,55
14,19,1,3,0,8,18,96,38,78
15,15,6,0,0,11,17,106,41,113
17,14,6,2,2,9,12,51,31,51
15,16,6,3,2,8,13,32,20,25
14,14,7,4,1,8,20,35,18,27
14,14,8,4,2,12,17,47,20,34
13,12,5,2,5,9,12,30,19,24
14,16,3,0,2,5,18,110,37,53
18,18,2,1,0,7,19,144,40,69
16,16,4,0,0,9,15,79,33,58
16,15,3,0,0,8,15,100,42,79
15,17,1,2,3,4,18,104,44,112
13,14,6,2,3,9,16,51,27,49
17,16,9,4,2,10,14,33,18,27
14,17,5,1,2,10,17,34,22,27
12,15,6,3,3,9,19,45,22,32
13,13,7,3,3,7,13,31,17,26
18,15,5,0,0,9,18,111,35,56
18,18,3,0,0,9,17,144,44,68
15,18,2,3,3,6,18,76,36,57
14,16,7,1,0,7,18,100,39,79
17,15,7,1,1,10,17,108,46,115
13,17,2,0,1,8,14,50,29,51
17,18,7,2,3,7,13,33,20,26
13,14,6,5,3,9,18,34,22,25
14,14,5,3,3,10,20,46,23,34
12,14,5,3,2,10,13,32,17,27
15,16,4,0,1,10,17,110,36,55
16,15,4,0,0,7,19,142,42,67
17,16,5,2,1,7,18,78,36,57
14,14,4,0,0,7,15,102,40,80
15,18,6,0,1,8,16,105,46,115
15,14,6,1,5,5,16,50,32,50
18,16,6,4,2,5,15,32,19,26
13,12,8,3,4,12,16,35,18,29
15,14,6,0,1,11,16,45,26,32
13,14,7,2,3,6,14,30,18,24
16,16,4,3,0,9,19,112,35,55
19,14,4,0,0,10,18,146,40,70
17,17,6,1,1,9,16,76,35,57
15,15,2,0,3,7,17,101,43,78
14,16,2,0,0,7,16,109,43,112
15,14,6,2,1,11,14,51,29,53
15,17,6,2,3,7,14,31,19,26
13,15,5,4,3,11,21,35,19,25
16,14,6,1,0,11,17,47,24,33
12,12,6,4,3,10,10,28,17,26
14,17,4,0,1,8,17,111,38,56
17,16,2,1,2,7,22,144,44,68
17,15,6,3,2,8,16,79,32,57
17,14,5,1,0,10,15,101,40,82
13,18,3,0,0,7,18,103,47,114
13,16,3,2,4,7,15,51,30,49
18,15,6,3,1,6,12,34,17,26
12,13,8,4,3,11,18,34,19,29
13,15,5,0,2,12,17,45,25,33
13,12,3,2,3,8,14,31,18,25
16,14,8,2,0,7,17,112,34,57
18,15,6,1,0,10,18,144,41,70
14,18,4,1,3,8,17,77,36,57
15,16,3,0,2,6,19,104,42,81
18,13,1,0,0,7,14,110,44,111
15,15,6,1,2,11,15,51,30,52
17,17,5,2,3,6,13,33,21,24
14,14,5,5,2,9,17,37,19,28
15,15,9,3,1,11,16,46,22,35
11,12,6,2,3,10,14,29,21,25
15,19,4,0,1,8,17,112,41,56
19,16,3,5,0,8,18,147,42,70
18,15,5,0,0,8,15,78,34,58
15,17,8,0,0,10,18,101,42,79
14,17,1,0,2,3,16,109,46,114
16,13,4,1,1,8,12,50,30,52
15,14,7,2,1,10,13,32,20,28
12,15,6,3,2,9,18,33,22,28
15,15,3,3,4,10,17,47,25,31
14,11,6,3,2,8,11,31,17,24
14,15,7,1,1,8,16,112,36,57
17,17,6,0,1,8,22,144,43,71
18,17,6,0,3,8,16,78,37,58
18,16,2,2,0,9,15,103,43,79
15,13,3,0,2,9,17,111,43,113
13,16,6,1,2,7,16,50,31,53
19,16,5,2,3,7,14,32,20,26
12,14,5,3,3,9,17,36,21,26
13,14,8,5,2,12,18,48,24,34
12,13,6,1,2,9,15,30,16,26
18,18,5,1,2,6,16,109,37,55
18,16,0,3,0,8,20,145,46,69
16,14,5,1,0,9,16,78,35,58
13,16,8,0,0,8,15,101,39,81
13,15,4,0,3,7,16,110,44,116
16,13,4,2,0,11,12,51,31,50
16,15,5,4,2,7,13,34,19,25
12,12,8,4,1,12,18,34,20,29
13,17,7,2,2,12,20,44,25,34
14,13,5,3,5,7,13,30,20,24
18,14,2,1,0,9,14,112,36,56
17,15,5,1,0,9,19,145,40,69
17,15,5,0,1,7,17,78,34,56
17,17,4,0,2,6,16,102,45,81
16,17,1,0,0,10,14,112,48,114
14,14,4,2,0,7,15,52,28,51
17,17,9,2,2,7,15,31,19,27
14,13,7,4,5,9,16,35,20,28
15,13,4,3,1,11,16,47,22,34
12,11,6,3,2,8,13,31,19,28
14,15,7,0,1,6,19,110,36,54
18,18,3,0,1,8,20,146,45,67
16,17,3,0,0,9,13,82,35,57
18,13,5,1,0,6,17,102,38,82
14,14,6,0,2,5,19,110,45,115
14,16,6,1,1,8,12,50,32,52
16,16,6,2,2,8,14,33,19,26
12,14,7,2,4,9,18,36,20,30
15,16,8,2,4,10,18,44,23,32
13,14,6,4,4,10,12,32,21,26
17,16,1,2,0,11,15,113,36,55
17,15,6,0,0,7,21,144,41,69
14,16,6,1,2,10,17,78,37,58
18,16,2,1,0,9,13,102,41,80
21,17,2,1,0,8,16,113,44,113
14,14,7,2,5,5,16,51,30,52
17,17,7,4,4,6,14,31,20,25
14,13,4,3,0,11,17,37,21,26
13,13,5,2,0,12,15,47,24,33
12,13,7,3,3,8,15,30,18,26
13,16,4,0,0,8,18,111,37,57
17,19,4,0,0,10,16,146,45,70
18,16,5,0,0,9,17,80,34,59
13,14,4,0,0,4,19,102,42,80
17,16,6,0,1,9,17,111,47,115
14,17,4,3,1,10,13,51,30,51
16,15,7,3,1,8,12,32,19,26
13,12,8,3,3,9,20,35,19,28
14,15,6,0,5,11,17,46,25,33
13,15,6,3,2,10,11,30,18,24
17,16,2,1,1,10,16,113,34,55
14,16,5,0,2,6,21,145,44,70
15,15,6,0,2,9,16,77,38,58
14,15,2,1,0,9,15,103,40,77
17,19,2,0,0,6,14,113,43,115
17,15,6,0,4,9,15,51,29,52
17,17,7,1,3,9,15,31,19,26
14,16,4,3,3,9,17,37,20,28
15,14,4,1,0,9,17,47,23,34
11,11,7,4,3,7,14,29,17,25
15,17,6,0,0,10,17,111,38,56
19,17,4,2,0,10,16,146,44,68
17,16,2,2,0,10,15,79,32,58
17,15,6,0,3,6,19,101,42,80
14,13,4,0,0,6,15,110,47,115
14,14,3,4,0,8,12,51,29,50
16,16,7,4,3,7,16,34,18,26
12,14,7,4,4,9,19,36,20,28
14,15,7,2,0,13,15,44,23,33
14,14,4,4,2,9,13,31,19,23
16,14,5,0,1,4,17,112,35,58
18,16,4,0,0,8,21,144,42,68
15,17,5,1,0,9,16,81,36,56
16,16,4,2,1,8,14,102,41,79
18,13,2,0,3,8,16,110,44,116
