"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3,11,8,1,19,118,47,43,8,18
8,11,3,0,14,42,24,25,5,16
13,7,9,2,11,27,18,22,10,15
7,10,6,2,12,35,24,29,7,20
5,10,0,5,17,46,28,38,7,28
8,11,4,4,13,33,17,27,9,16
8,11,9,0,17,187,54,69,11,16
12,6,5,0,25,324,68,72,8,18
9,11,2,3,19,115,47,46,8,17
9,7,2,2,17,124,41,46,9,15
15,7,4,2,18,119,42,49,8,13
7,12,5,1,17,41,27,28,6,16
13,10,7,5,10,25,19,21,8,16
9,12,5,4,17,34,25,29,9,24
11,7,2,0,15,49,25,38,12,24
5,8,7,4,12,34,19,25,8,15
8,10,6,1,21,183,60,63,8,19
8,9,0,0,24,326,68,66,7,19
14,12,1,3,17,119,44,46,10,13
9,3,6,0,17,121,43,49,9,14
7,8,3,0,20,119,45,48,3,13
10,12,6,3,17,44,26,27,8,14
13,12,6,2,12,25,19,19,10,15
8,9,2,6,13,37,20,30,10,18
7,7,4,2,15,48,28,43,12,26
6,9,5,0,15,31,23,25,8,17
14,13,3,0,22,184,58,65,8,19
11,7,2,1,24,329,67,71,14,22
9,7,2,2,19,115,42,46,9,11
5,10,4,0,21,117,46,46,8,16
5,12,2,0,21,123,45,44,9,20
13,9,6,1,15,44,22,26,11,15
12,7,6,3,12,26,17,22,11,16
3,7,6,0,13,34,21,33,11,18
9,14,4,1,17,43,31,39,7,25
11,11,2,2,14,33,23,24,11,18
9,9,2,1,20,188,52,64,10,18
10,4,10,0,23,327,64,75,9,17
9,8,5,0,24,115,50,50,10,16
14,14,3,0,21,122,43,44,11,19
8,10,0,5,17,125,43,43,12,11
8,8,5,1,16,42,23,26,8,12
11,8,8,2,13,26,16,22,10,13
10,12,5,1,16,37,24,33,10,20
9,12,0,5,17,47,27,38,8,28
10,8,6,3,13,32,19,23,8,19
7,6,10,1,24,184,54,65,13,15
8,13,4,0,28,325,65,73,12,19
13,9,0,0,22,116,47,50,7,16
8,6,2,2,21,122,43,43,7,15
6,6,3,1,23,124,41,44,9,13
7,11,2,2,17,43,25,30,8,13
11,9,7,1,13,24,18,22,9,16
12,13,4,1,12,36,24,30,7,22
12,9,3,4,13,50,26,38,9,23
8,9,7,3,12,32,19,25,10,15
6,6,3,0,24,184,57,70,7,19
6,12,5,0,25,323,71,71,6,22
13,12,2,1,18,117,47,45,12,15
12,6,4,1,20,117,38,45,10,14
7,4,6,0,22,119,40,50,8,15
8,13,3,1,13,44,26,27,7,16
12,12,6,2,14,26,18,20,9,17
9,11,5,2,12,37,21,31,12,19
8,7,2,2,15,47,25,37,10,23
7,9,7,0,17,30,21,26,6,16
8,13,2,0,24,185,59,66,10,19
12,11,0,0,22,323,69,68,9,18
15,8,2,2,21,118,45,47,10,11
7,7,8,0,23,120,42,48,10,14
6,8,5,0,16,117,43,43,5,18
9,10,3,2,15,45,28,25,9,12
11,10,4,4,10,26,17,20,11,15
5,10,7,4,13,36,23,31,10,18
7,11,3,1,17,47,28,43,12,23
10,9,5,2,12,30,21,25,9,18
14,8,1,0,18,186,59,62,12,18
14,4,1,1,24,329,64,70,13,13
12,8,4,0,21,113,44,46,11,16
4,11,3,0,21,116,46,39,7,15
7,11,0,5,16,121,45,40,11,9
11,8,3,3,18,43,24,26,10,11
10,8,6,4,13,26,17,23,13,15
7,10,7,1,15,33,21,33,9,20
9,14,3,3,12,47,31,37,10,27
12,9,2,5,11,35,22,25,10,13
14,4,1,0,20,186,55,64,13,18
10,8,8,0,25,325,67,69,5,22
8,11,0,1,16,114,46,45,8,19
11,12,2,2,20,117,45,40,12,12
9,9,5,0,22,119,41,41,12,15
7,11,5,2,16,42,24,28,8,15
11,10,6,3,10,25,19,22,11,18
13,13,4,2,11,38,22,30,9,20
11,8,2,5,15,47,28,41,13,20
11,6,5,1,16,32,21,26,9,16
7,11,5,0,17,185,54,62,9,21
8,10,2,3,20,327,71,71,9,15
13,8,0,2,18,116,47,44,14,14
9,10,4,0,22,116,40,42,8,19
6,7,5,2,24,117,44,49,9,15
10,11,2,3,11,41,26,25,11,11
13,11,4,5,9,27,18,23,10,16
8,5,4,2,14,38,25,32,14,19
4,9,5,0,17,46,26,38,11,26
9,12,5,3,14,31,21,27,7,18
9,10,0,4,14,184,56,64,13,14
9,15,0,0,23,326,64,67,11,15
11,8,5,0,23,117,47,48,9,21
9,10,5,2,17,111,40,40,6,18
11,13,2,6,16,114,46,40,15,10
11,11,4,3,17,44,26,23,10,15
12,11,4,3,10,26,19,20,14,13
10,10,4,1,17,35,21,32,9,22
6,9,4,5,13,48,27,42,9,24
11,11,5,5,11,31,22,24,10,13
12,8,0,0,19,188,59,64,15,15
12,14,7,0,21,328,65,72,7,25
9,8,1,1,23,114,44,48,10,15
12,13,0,3,17,113,44,37,13,14
13,10,1,2,15,117,45,43,12,16
8,8,6,1,16,44,25,27,8,14
10,9,7,2,12,26,19,22,11,18
8,10,6,3,14,32,22,32,9,21
9,12,1,5,15,46,29,36,13,22
8,12,4,1,11,33,21,23,12,17
9,8,3,0,20,188,54,67,12,22
12,12,1,2,28,327,66,72,8,18
13,10,0,4,18,115,50,46,14,12
8,10,3,0,18,116,46,37,11,20
12,10,6,0,21,120,40,42,7,17
8,11,3,6,17,43,25,25,10,11
11,10,5,7,11,26,17,22,10,13
8,11,4,3,10,34,25,32,11,18
8,8,5,1,15,47,26,37,11,27
9,10,7,2,16,32,20,25,7,18
10,9,3,4,22,185,60,68,10,14
7,13,2,4,21,325,68,71,12,19
10,9,4,0,18,117,44,45,10,17
9,7,4,1,26,117,43,44,4,18
6,7,0,3,23,115,42,47,8,15
8,13,5,3,15,43,27,23,9,10
11,10,4,4,11,27,17,21,11,14
11,8,8,0,15,36,20,31,9,24
9,9,3,5,18,48,27,40,8,23
8,12,3,6,13,32,24,23,13,14
12,12,2,0,15,186,56,63,13,17
14,11,7,0,23,329,64,69,10,20
9,8,0,0,19,116,46,48,8,16
9,13,0,1,19,114,45,40,11,10
9,9,9,3,19,118,48,39,6,14
9,9,5,1,14,45,25,25,8,16
9,9,7,2,13,26,16,24,11,17
9,10,3,5,17,37,23,33,9,19
9,9,2,3,16,46,29,41,11,23
12,9,8,5,11,31,21,24,9,16
8,7,8,0,18,188,57,65,8,21
11,8,0,0,23,328,64,74,12,17
7,10,0,6,21,116,47,48,13,11
9,8,2,0,19,119,47,39,9,15
9,4,5,0,18,118,43,49,5,23
9,10,2,4,17,41,25,26,10,13
11,9,6,1,12,26,16,22,9,15
10,12,3,6,17,33,25,30,13,18
7,11,6,3,14,47,28,37,12,27
11,10,7,1,12,33,22,23,7,19
5,7,0,1,21,186,54,67,13,16
7,11,0,2,27,328,66,67,16,13
9,9,5,1,21,119,50,45,9,13
7,5,3,0,17,117,42,43,7,21
8,10,2,0,21,116,42,44,10,17
10,10,3,6,16,44,27,23,14,14
9,12,6,6,11,25,17,21,14,15
10,11,8,3,14,35,24,29,9,21
8,5,8,0,15,47,26,41,8,27
10,10,3,2,15,31,20,26,11,18
4,13,2,5,23,187,58,59,12,14
12,10,1,3,23,327,69,67,10,21
11,8,3,0,20,118,43,49,5,19
8,11,0,1,27,121,42,41,14,13
5,7,0,0,21,116,48,41,12,12
10,7,8,5,15,44,26,29,6,12
10,9,9,2,11,27,17,23,9,16
7,8,2,1,14,35,20,34,11,23
7,7,1,5,17,48,26,38,14,21
8,10,4,7,14,32,23,24,11,15
10,3,7,2,20,185,57,68,5,19
12,7,6,0,24,331,66,74,10,22
7,11,0,0,23,115,46,44,15,16
9,11,3,4,20,116,43,41,8,11
9,3,4,5,17,119,42,48,8,17
13,8,2,2,15,44,23,26,9,15
9,10,8,2,10,27,16,24,8,15
8,12,2,3,16,37,22,34,13,22
8,7,1,4,18,45,30,39,12,24
12,12,8,5,12,31,23,27,10,14
6,6,4,0,19,189,58,67,8,21
9,4,3,0,27,327,63,68,8,21
10,9,0,0,20,115,49,43,15,14
12,7,0,2,16,115,45,46,12,12
6,8,10,4,18,118,43,46,1,17
6,10,5,2,15,42,26,25,9,14
9,12,5,2,11,25,17,21,11,17
10,11,4,4,16,34,21,29,13,18
10,8,3,6,16,49,30,40,13,21
8,10,8,5,13,32,19,29,7,18
4,12,4,0,22,187,56,62,8,22
4,9,0,0,24,326,67,66,19,22
9,9,1,4,20,116,47,46,9,11
13,7,6,4,20,116,37,46,4,15
8,10,0,0,17,119,42,41,10,21
8,10,4,2,17,40,27,24,9,11
11,11,6,2,15,26,19,20,11,19
8,8,2,3,15,33,24,33,13,21
9,8,6,6,14,48,27,39,8,23
8,10,8,3,16,32,19,25,7,17
6,11,0,0,24,184,60,63,9,18
12,10,2,3,23,324,70,70,13,16
12,5,4,1,19,116,45,48,12,14
8,11,8,0,21,115,42,43,5,16
5,11,5,3,23,114,50,44,9,19
10,8,2,2,17,43,25,24,11,14
9,11,4,4,14,27,18,20,10,14
10,10,4,5,15,35,22,34,11,21
9,7,6,1,17,49,26,40,7,24
6,10,7,5,15,32,20,25,10,20
8,10,0,0,19,187,59,61,17,20
16,12,1,1,27,327,68,71,11,12
11,6,5,2,21,119,42,51,9,14
4,12,5,0,19,118,46,39,5,20
9,13,3,0,25,115,46,38,12,15
10,6,2,6,17,43,25,28,11,12
10,9,6,7,13,26,18,23,9,14
6,8,8,4,13,37,20,32,10,20
7,9,3,1,13,50,28,37,11,29
9,13,4,3,18,30,23,23,10,15
12,3,2,1,21,185,57,66,14,15
6,8,3,1,23,330,67,71,7,20
7,12,6,0,22,117,51,45,9,16
7,7,0,0,22,116,47,41,13,14
14,8,1,1,22,120,38,43,11,12
9,9,5,4,15,44,25,28,8,13
9,11,7,4,11,27,18,20,10,17
9,12,3,2,15,34,23,30,13,21
13,7,3,3,18,45,26,39,11,24
8,6,5,3,13,32,19,26,6,15
5,9,6,0,20,187,59,62,7,18
6,10,3,0,28,325,70,66,8,20
11,10,0,0,24,117,46,44,14,13
6,5,0,3,17,120,41,49,12,16
8,5,5,3,23,122,42,44,2,18
7,10,6,1,18,40,29,24,8,13
11,11,7,5,13,26,20,20,11,16
8,9,2,2,16,36,24,30,11,18
8,8,2,4,14,49,25,43,12,23
4,8,6,3,14,32,23,26,6,17
8,11,8,0,24,182,60,58,10,17
12,8,0,0,26,327,67,69,15,17
11,9,0,6,19,120,44,44,9,16
4,8,3,4,17,121,48,41,5,17
5,10,3,0,26,120,43,41,8,18
12,10,3,5,17,45,24,25,10,11
10,10,5,4,14,25,18,22,8,17
7,6,2,2,16,36,20,33,9,21
7,9,5,2,13,48,26,36,13,23
8,10,7,1,16,30,24,27,9,15
10,12,3,1,22,184,57,60,6,15
13,13,1,4,23,330,66,71,11,23
7,5,3,1,20,118,46,46,11,15
7,9,5,0,24,116,42,44,6,12
6,12,2,0,23,122,41,44,7,17
9,9,2,5,17,43,24,23,11,13
12,11,7,2,14,25,19,21,11,15
7,9,4,2,18,36,21,32,13,19
8,6,3,4,16,48,25,38,6,23
8,9,7,4,13,30,24,24,7,19
8,14,2,0,24,185,56,58,13,19
17,14,0,1,26,330,64,67,11,14
9,7,4,1,21,119,47,50,11,15
7,5,9,0,23,118,43,43,7,14
8,8,2,0,24,121,47,41,8,16
9,12,4,3,16,44,25,26,11,12
7,9,4,5,12,28,16,22,10,12
7,7,3,5,12,35,23,33,8,21
6,10,8,0,16,44,29,39,7,28
10,11,7,4,16,31,20,23,9,16
11,9,4,0,22,186,57,63,12,19
6,11,2,4,22,328,63,68,8,16
10,8,5,0,23,115,49,44,8,18
6,7,4,0,21,121,46,39,12,15
11,12,4,4,16,123,38,41,12,15
10,8,4,3,15,43,25,28,6,12
8,9,6,4,12,25,19,24,11,15
14,12,6,1,16,35,23,31,7,19
12,9,5,2,16,52,27,39,6,26
9,8,4,5,13,33,22,23,12,16
9,8,6,0,23,184,56,63,9,14
8,9,5,0,28,328,68,74,5,18
13,12,1,3,22,120,45,46,9,19
12,13,2,3,20,124,40,39,10,14
9,3,3,1,23,118,44,43,8,12
8,9,6,0,16,45,27,26,7,14
10,10,6,5,11,24,19,22,7,15
10,9,7,2,16,34,24,30,8,23
12,11,3,3,17,48,24,35,7,24
8,7,3,4,12,33,20,26,7,15
4,8,5,3,24,183,58,67,4,17
6,10,7,1,27,329,68,67,11,18
10,9,0,3,21,121,47,45,10,15
12,8,0,3,18,125,38,44,5,16
11,4,5,3,26,124,44,44,5,11
8,11,6,1,18,42,29,27,7,14
10,8,6,2,14,25,18,21,8,17
9,10,2,4,13,36,22,28,7,20
8,9,2,6,12,47,25,39,8,25
8,9,6,4,12,29,23,25,9,17
7,7,5,0,22,186,59,61,9,16
9,9,4,1,17,331,67,62,7,21
9,12,0,2,16,120,43,45,10,14
10,6,4,0,24,120,43,44,3,15
7,9,6,2,20,120,48,44,7,17
10,11,4,4,14,47,27,24,10,14
11,12,3,5,12,27,18,20,8,15
9,10,6,3,12,35,21,30,9,19
7,8,4,3,18,46,26,41,6,24
7,7,6,4,16,30,25,25,6,17
10,12,4,0,19,187,59,58,10,15
17,10,0,3,20,332,67,69,9,14
12,9,3,2,21,117,46,49,8,13
9,8,10,0,20,121,46,43,6,18
7,10,5,0,14,123,45,42,6,13
9,11,1,6,15,45,24,28,9,11
9,10,7,6,12,26,17,21,9,15
9,10,5,2,13,34,21,31,9,20
9,12,2,1,13,48,27,38,7,27
11,8,3,6,13,34,21,25,7,16
9,9,3,1,20,184,55,62,8,16
6,15,0,0,27,330,68,69,12,22
9,11,1,1,17,121,46,47,7,16
8,6,0,0,20,122,44,43,7,15
8,7,4,1,19,122,45,42,9,15
10,11,4,4,14,44,25,26,8,13
8,10,6,6,13,25,18,19,7,13
7,10,6,2,16,35,21,29,11,18
11,10,5,3,14,45,28,38,6,23
10,9,5,5,13,31,21,24,10,15
9,11,3,1,21,185,55,57,7,16
8,13,3,0,28,329,63,63,10,17
10,9,4,3,18,119,49,48,7,14
9,5,2,0,16,123,46,38,8,13
11,7,7,0,26,121,43,39,6,13
9,10,4,5,16,44,27,29,6,11
9,11,7,3,11,27,20,21,11,16
7,8,4,4,13,35,22,30,7,20
9,6,5,1,16,46,26,33,6,25
7,11,6,3,12,31,18,24,11,15
7,13,6,0,21,186,55,62,4,17
11,11,1,2,21,329,67,64,10,17
12,11,2,0,20,117,44,42,9,14
8,9,6,3,21,120,43,41,7,11
9,13,3,3,18,124,45,41,6,13
10,9,6,5,17,45,25,24,10,10
11,9,8,4,12,28,16,20,9,15
8,11,4,4,12,35,21,27,8,21
8,10,3,3,15,46,27,37,7,26
11,8,6,5,13,34,21,24,8,16
5,12,2,2,22,184,55,55,8,20
14,12,4,7,22,328,64,65,8,23
8,11,2,0,18,117,48,44,8,18
6,7,4,3,22,124,43,38,9,17
10,11,1,6,21,124,42,39,8,20
10,9,6,2,14,43,26,27,8,12
8,12,6,3,10,26,18,21,7,16
10,9,5,3,15,36,23,32,8,17
9,8,4,0,16,46,27,33,7,23
8,9,7,3,14,32,19,24,9,13
11,9,1,0,18,185,54,60,4,15
7,10,3,1,22,329,67,62,8,12
12,7,5,0,21,119,46,40,8,15
10,8,4,0,20,122,45,43,3,14
9,9,1,3,18,125,47,40,7,14
10,8,6,3,16,44,26,23,7,14
9,14,3,4,10,26,19,20,11,15
6,8,5,3,14,36,22,30,14,21
8,10,4,3,17,45,26,36,9,25
9,12,3,3,11,31,20,25,8,16
7,7,1,0,21,187,55,59,13,16
14,9,6,0,26,330,65,63,9,18
10,10,2,3,24,120,45,42,8,13
9,13,2,1,20,124,44,42,10,12
11,8,6,0,17,123,43,42,11,13
8,11,4,5,17,45,24,24,9,12
13,10,5,5,12,26,19,22,8,14
9,8,5,2,11,33,22,29,9,21
7,6,5,3,15,47,24,34,7,24
9,11,4,4,13,31,19,25,7,18
10,9,2,0,18,186,56,61,8,17
11,10,1,3,25,331,70,60,4,22
9,8,2,0,21,118,43,45,7,18
10,13,1,7,21,121,42,40,6,16
9,6,2,0,21,126,46,38,4,18
11,9,1,0,15,45,24,25,6,13
12,10,8,3,12,25,19,20,10,13
7,11,4,3,13,35,20,29,7,21
6,10,3,1,14,45,25,36,10,20
11,10,7,2,15,33,23,22,8,14
6,7,3,0,21,188,51,62,8,19
15,13,2,1,23,329,62,63,11,14
9,11,5,1,20,117,48,42,8,16
12,9,1,0,21,126,41,40,6,17
6,10,4,4,22,126,42,43,5,12
9,11,6,5,13,43,26,23,8,15
13,9,6,3,10,25,18,21,10,15
8,11,7,5,15,35,24,28,9,20
6,11,6,1,15,46,26,39,11,26
10,11,7,2,15,31,19,23,9,14
8,8,2,0,21,187,55,57,7,15
10,12,4,0,27,331,63,65,10,18
9,10,8,3,21,119,43,46,8,12
10,8,4,0,18,123,41,37,9,8
9,10,4,0,18,127,43,43,5,12
8,10,5,4,16,46,23,24,9,13
12,11,6,3,12,27,19,20,7,17
9,13,2,1,14,33,22,27,7,21
7,9,4,1,15,44,27,33,5,24
12,8,6,4,14,32,22,24,5,19
8,10,0,0,22,187,55,57,6,19
11,11,0,1,25,330,63,59,10,19
8,9,3,0,18,118,50,41,3,17
10,7,1,0,21,127,41,36,7,17
4,8,0,4,23,123,46,38,9,14
9,8,6,3,16,44,28,24,6,10
13,10,6,4,11,25,17,23,10,13
8,9,5,5,14,33,22,29,8,21
9,8,4,1,13,47,27,36,8,25
10,10,4,7,13,32,18,26,9,16
8,11,1,0,22,185,56,59,6,19
7,10,4,4,24,332,65,66,5,17
11,10,1,0,22,119,46,48,4,20
8,12,1,0,19,123,42,43,3,18
10,10,4,4,21,123,46,43,7,13
9,10,3,2,17,43,24,29,5,13
12,11,4,3,12,27,17,21,8,15
7,8,7,3,16,35,24,26,8,17
11,6,3,2,15,43,27,33,8,23
9,7,6,2,13,33,20,24,6,16
11,7,5,0,26,188,55,53,10,14
5,2,4,2,21,329,64,62,7,15
12,8,6,0,19,120,45,42,5,15
7,10,2,0,20,125,43,37,10,16
11,3,1,0,23,124,42,38,9,11
11,8,8,5,16,44,24,25,6,13
11,11,6,5,10,27,17,20,9,16
8,10,4,2,13,33,21,30,7,22
11,13,3,2,17,46,26,34,8,25
10,11,4,6,13,32,21,24,8,17
8,11,5,2,19,188,54,60,2,16
10,16,1,0,25,332,68,64,8,20
13,11,0,0,23,118,46,41,7,13
9,9,4,3,18,125,45,43,0,14
11,9,1,0,21,127,43,43,5,16
9,10,2,1,20,43,27,25,7,13
12,11,9,5,14,26,18,21,9,14
9,11,4,6,14,35,21,28,9,20
11,11,6,2,15,47,24,34,5,25
7,10,6,3,14,32,21,23,8,18
11,10,0,2,22,186,55,57,7,18
7,12,2,1,23,330,62,63,2,20
10,11,0,0,22,119,45,45,4,16
9,8,1,0,24,125,45,39,4,16
6,9,6,2,22,124,38,45,9,15
9,10,4,1,13,45,24,26,5,13
11,12,8,4,10,27,17,19,8,13
8,10,7,4,14,36,23,28,8,19
9,10,2,0,16,47,27,33,10,26
10,8,5,7,13,33,23,23,9,14
10,7,4,3,18,189,55,60,8,17
12,12,0,0,25,331,65,58,8,19
11,7,2,0,24,120,45,43,8,15
8,6,3,1,19,129,45,40,5,16
7,12,5,0,20,129,44,37,5,14
12,9,5,3,16,46,27,26,7,15
11,12,6,5,10,26,18,23,7,16
9,12,5,2,13,33,24,29,7,19
8,9,7,3,16,44,27,38,6,23
8,12,5,4,13,33,22,23,6,15
9,10,4,0,24,185,58,59,7,14
10,7,0,0,25,330,69,62,9,21
11,10,2,0,22,119,48,41,5,13
12,10,4,3,19,125,46,43,6,12
9,6,1,0,18,124,47,38,9,17
11,10,4,3,17,44,26,25,9,12
12,10,6,4,10,25,17,20,8,16
10,9,4,0,11,36,21,29,9,20
9,10,6,3,16,46,27,35,7,24
12,10,5,4,12,33,22,24,6,17
11,12,2,0,20,188,54,57,1,20
15,13,0,0,23,332,66,68,7,19
10,8,0,2,19,121,45,45,5,15
9,14,8,1,18,129,41,41,4,13
5,12,3,3,19,129,44,44,8,19
11,8,3,4,17,47,23,24,6,14
9,11,5,4,14,26,19,20,9,14
8,8,5,3,10,33,24,28,9,19
7,10,6,1,13,44,29,34,8,23
9,10,4,2,13,33,24,24,9,16
8,6,0,0,19,186,58,59,10,16
16,11,7,1,17,332,67,61,6,18
11,10,3,5,17,118,50,42,6,14
14,8,0,0,21,128,42,39,7,15
9,8,0,0,14,128,46,43,6,17
9,11,4,4,15,43,27,25,8,12
13,10,5,3,13,25,17,20,8,17
9,10,4,4,14,35,21,31,10,20
12,11,3,3,14,45,27,38,9,23
8,10,8,2,12,32,22,23,8,14
7,8,1,0,20,187,56,59,8,20
10,7,0,4,23,332,65,63,7,20
9,10,7,0,18,119,48,43,8,16
11,8,1,0,22,126,42,41,6,14
11,8,3,3,17,128,45,37,8,14
8,9,5,2,16,42,27,25,10,12
12,10,5,3,11,27,18,23,8,17
11,9,7,3,12,36,23,28,7,19
8,11,6,0,16,45,26,37,7,21
11,10,4,4,14,33,19,25,8,18
8,8,4,0,18,190,54,61,9,18
8,8,2,0,23,333,65,68,5,17
8,13,5,0,19,120,47,45,6,17
11,10,6,0,17,132,39,42,7,19
6,8,0,1,19,129,39,42,6,14
10,9,3,2,16,45,25,25,6,13
11,9,7,4,13,24,19,22,10,14
8,11,5,3,12,34,23,27,10,20
10,9,7,0,13,45,29,35,10,24
9,8,4,2,14,31,23,24,9,16
13,9,4,4,16,186,59,55,6,15
7,13,6,0,20,333,67,66,8,19
12,11,2,1,20,119,44,43,10,16
10,9,4,6,16,127,46,43,3,12
5,7,4,0,19,130,46,42,4,13
11,11,4,3,15,43,24,25,10,16
13,10,7,6,11,27,19,22,8,15
8,12,6,2,15,37,21,30,8,23
10,11,6,0,13,47,24,34,7,24
11,10,3,3,13,33,21,26,6,18
10,8,0,2,19,187,54,58,6,15
13,11,6,0,24,335,63,62,8,22
10,10,1,0,18,121,47,43,8,16
8,5,0,2,19,129,44,38,8,10
9,7,2,0,18,133,47,39,4,16
10,11,4,2,16,43,27,26,6,14
11,10,7,4,13,27,17,21,9,14
9,10,4,2,10,35,24,31,8,22
10,7,4,2,15,45,28,35,8,21
10,10,5,5,14,33,20,26,5,15
8,13,4,0,16,189,57,60,7,19
9,10,4,1,22,332,61,62,13,17
11,9,0,0,19,120,44,45,8,14
8,8,3,1,15,130,42,40,5,14
12,10,7,0,16,130,41,40,4,17
9,9,3,2,14,44,26,28,8,13
12,10,7,5,12,25,18,20,8,14
8,11,4,4,14,33,21,26,8,21
11,8,3,4,14,45,30,34,9,23
9,10,8,3,16,30,24,25,8,15
12,11,5,1,19,189,60,60,9,18
9,11,0,3,26,330,64,62,7,18
12,8,4,2,18,118,45,45,8,15
7,8,3,1,19,128,48,42,10,10
10,11,2,4,20,128,45,41,4,16
11,12,4,5,17,44,26,26,10,13
12,11,6,2,10,27,17,21,8,16
8,11,5,2,14,34,20,30,7,21
9,10,5,0,15,47,25,35,8,22
10,9,6,0,13,33,22,24,7,15
8,10,3,0,20,188,54,58,2,18
11,7,1,0,24,332,68,64,10,16
12,9,3,0,20,120,48,43,4,14
10,11,1,0,19,129,46,39,4,18
11,8,0,0,17,129,42,41,8,15
9,8,3,1,14,42,25,26,9,11
12,11,7,4,9,25,17,21,10,15
8,9,4,2,13,36,21,31,11,19
7,10,6,0,13,46,25,32,5,25
9,10,5,6,10,33,20,24,8,15
6,10,2,0,19,188,54,61,6,18
13,7,4,0,19,330,68,63,7,18
9,11,5,0,15,123,47,44,5,15
8,10,5,1,16,129,43,44,6,15
8,3,1,0,21,131,47,43,7,14
8,8,7,1,11,46,27,24,5,13
11,10,4,3,14,25,17,20,11,16
10,8,4,2,15,34,24,28,9,20
9,10,3,0,16,46,29,35,8,26
8,10,6,4,12,31,21,24,8,17
7,12,0,0,23,187,58,60,8,18
10,9,4,0,24,332,66,67,7,17
12,8,1,0,19,120,47,45,7,18
11,9,0,1,19,129,44,41,2,15
14,11,0,1,22,128,43,40,9,17
8,9,3,2,15,44,25,26,6,14
10,9,7,2,10,27,19,21,9,15
10,10,8,2,9,35,22,29,6,22
8,11,2,0,15,46,28,36,10,24
8,10,8,4,11,33,22,25,7,15
10,7,5,0,20,189,58,62,4,16
8,8,4,0,22,332,69,63,4,18
12,11,3,0,18,120,46,43,9,12
11,7,9,0,21,129,46,47,2,14
8,8,2,0,17,131,49,40,6,14
9,12,5,2,18,43,24,25,7,9
13,10,6,2,13,27,18,19,9,16
6,13,8,4,13,36,22,29,8,17
11,11,3,2,13,46,26,34,7,23
10,8,6,3,12,34,19,25,6,18
9,9,3,0,18,187,57,59,6,21
13,9,6,5,21,331,66,67,10,15
9,11,2,1,18,121,46,43,9,18
10,7,8,0,18,129,44,38,5,18
7,8,4,7,22,130,45,44,7,11
9,12,5,2,13,46,26,26,7,11
12,12,6,3,10,25,19,19,10,15
8,8,6,1,16,35,23,30,8,18
6,8,6,0,14,46,24,36,9,25
10,11,5,6,13,31,24,25,4,15
14,8,4,2,18,187,61,58,6,15
11,8,5,0,24,332,64,63,10,21
10,10,6,0,25,121,46,44,6,18
5,11,5,2,21,127,46,43,1,13
9,9,0,3,15,130,42,42,8,10
11,11,7,0,16,45,24,24,8,14
11,9,6,3,12,27,18,20,12,14
8,9,8,2,18,34,22,29,9,21
6,9,5,4,15,44,29,37,8,24
10,10,4,3,13,33,21,24,9,12
12,8,2,0,27,190,57,58,9,15
8,7,7,0,27,331,69,65,3,22
8,7,3,4,21,120,47,46,7,13
9,12,0,0,19,129,44,37,11,13
11,8,3,0,22,134,46,40,13,16
10,8,5,2,20,46,26,28,6,14
12,9,9,4,15,25,17,21,10,16
9,12,6,4,13,32,24,28,6,18
9,10,2,2,16,47,26,37,9,22
9,9,7,0,16,34,21,23,7,18
8,5,6,1,23,189,62,63,3,15
5,11,1,4,23,330,67,65,4,16
12,10,4,0,22,120,48,42,9,13
10,8,8,0,26,135,48,40,2,17
5,6,3,0,26,135,42,48,4,18
10,11,1,7,18,43,26,26,10,9
14,8,5,2,13,26,17,21,10,16
11,11,4,0,15,34,23,29,8,19
7,8,5,1,13,45,28,35,11,21
7,8,6,4,14,33,22,22,8,17
7,9,0,0,25,189,56,62,3,20
9,10,0,7,28,330,68,65,6,16
11,5,7,1,21,122,51,41,12,14
12,7,0,0,19,134,43,40,5,16
4,14,3,1,24,136,41,46,6,18
12,11,2,4,20,46,25,26,10,11
14,9,5,4,12,25,17,23,7,14
9,9,2,5,12,33,23,28,8,18
8,8,6,3,15,45,27,36,7,24
10,9,6,0,16,33,21,26,5,18
5,6,1,1,24,188,58,63,6,19
11,11,0,4,26,332,70,61,13,14
10,9,5,4,20,123,49,44,7,14
12,4,4,0,19,136,40,47,4,19
9,8,2,1,30,134,45,45,7,13
9,12,3,4,18,43,28,24,10,10
9,11,4,5,12,26,19,21,11,14
8,9,5,2,12,33,21,27,10,18
6,8,7,0,16,47,24,35,4,26
7,8,2,1,16,32,19,25,7,16
8,10,0,3,29,186,60,59,7,12
10,9,6,2,24,334,67,60,6,16
9,7,7,0,20,123,47,44,2,17
7,11,1,0,22,134,42,44,6,14
8,11,0,3,27,137,47,41,11,10
9,8,6,5,19,47,27,25,6,11
11,12,8,5,13,26,20,19,9,13
8,9,5,0,14,36,22,28,8,22
8,8,4,0,17,46,26,38,5,23
7,10,3,8,17,31,20,24,10,13
9,10,1,0,20,191,63,56,7,16
10,3,8,0,26,333,70,65,1,19
9,9,3,0,25,122,47,46,6,18
5,12,1,0,24,136,48,39,10,11
9,7,4,6,25,138,48,40,9,10
9,6,7,1,14,46,24,29,4,15
11,9,9,1,11,26,18,20,7,18
8,10,3,2,17,34,21,31,9,18
8,12,2,6,16,46,27,35,10,20
10,9,6,2,12,34,25,24,6,16
12,6,4,0,21,191,58,61,6,20
9,12,0,0,28,332,68,66,5,22
