"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
8,1,4,0,3,6,16,3,1,4
5,2,2,2,2,3,6,1,2,0
3,0,1,4,1,5,7,3,1,0
8,0,1,1,1,7,82,4,1,3
6,2,4,4,2,9,28,3,2,4
1,1,0,0,1,1,2,0,0,0
6,1,3,0,1,5,6,3,1,2
6,2,3,2,2,2,9,3,2,2
4,0,2,0,3,4,10,2,0,2
7,6,5,4,6,8,9,6,3,3
6,1,3,2,5,10,9,4,3,3
2,0,0,0,1,5,3,2,1,1
1,0,2,1,3,4,7,3,0,3
7,1,5,1,7,16,20,2,1,3
9,3,2,1,8,32,19,3,4,2
1,1,0,0,2,4,2,2,0,1
4,1,3,2,4,4,5,3,0,2
4,1,3,0,5,8,7,3,2,2
6,3,2,1,4,8,5,3,1,1
5,4,4,4,9,9,8,5,3,3
4,2,2,3,9,10,9,6,2,2
1,0,0,1,3,0,4,0,1,0
3,2,5,2,11,8,10,2,0,3
7,1,1,1,15,15,20,3,1,1
7,2,3,2,10,23,15,5,2,3
0,1,2,0,3,2,3,0,0,0
3,2,4,1,5,5,5,3,2,2
4,2,2,1,6,9,6,2,3,3
7,2,2,2,7,6,6,4,1,0
4,4,5,4,9,11,8,8,5,2
6,2,4,3,12,10,6,6,2,2
3,1,1,0,6,7,4,1,2,0
8,2,4,3,14,13,6,4,3,1
6,0,3,2,27,27,13,5,0,1
8,1,3,2,18,37,11,7,1,0
3,1,1,0,4,2,1,1,1,1
6,2,4,2,4,9,2,3,2,2
7,1,4,2,9,8,6,8,1,1
5,2,5,2,9,7,7,6,1,2
7,3,4,3,10,12,8,8,4,2
7,2,4,1,10,15,6,9,2,3
1,2,2,2,1,6,0,4,0,0
4,1,4,2,10,20,4,8,2,2
6,0,3,0,35,33,6,19,1,1
7,1,3,1,18,70,3,10,0,2
2,0,0,1,1,4,0,1,2,0
5,1,4,3,7,7,2,5,2,2
6,0,5,3,8,8,4,4,0,2
4,2,3,1,6,11,4,5,2,2
5,4,4,4,8,15,8,11,4,5
7,3,3,2,10,17,10,10,2,3
3,2,2,1,3,7,3,3,3,3
6,1,4,4,9,23,7,10,2,2
8,0,2,1,14,39,11,15,3,2
5,1,3,1,9,79,9,8,1,3
1,0,0,1,1,5,0,1,2,0
6,2,3,4,5,7,3,5,2,2
7,2,3,0,8,10,7,6,2,4
3,1,2,2,5,11,8,4,0,4
5,3,4,3,8,14,10,6,4,4
7,2,4,4,7,17,6,5,2,4
3,1,1,3,4,6,3,2,1,1
7,3,4,1,12,40,11,5,3,5
6,1,3,1,17,53,9,4,0,2
8,2,1,3,8,71,9,3,2,2
1,0,0,0,1,3,0,0,1,0
5,0,3,1,5,7,4,4,0,6
5,1,3,4,7,11,8,5,1,3
4,4,3,3,5,10,6,2,2,2
6,4,5,3,3,11,7,6,3,3
6,1,5,3,3,9,9,5,0,2
1,1,1,0,2,5,6,1,1,3
7,1,6,3,1,17,25,2,0,4
6,0,4,1,2,26,19,3,0,1
8,2,3,2,3,48,11,3,0,3
1,2,1,0,0,2,2,0,1,1
2,1,4,2,1,7,6,5,0,1
6,3,2,3,1,8,7,3,2,2
6,2,3,2,3,7,5,3,0,3
6,4,4,4,9,11,13,6,3,4
6,3,3,2,13,13,14,7,3,2
3,1,3,0,7,3,6,1,0,3
6,1,4,0,43,18,69,9,0,4
5,1,2,2,27,23,42,10,1,0
8,3,3,2,17,63,18,8,2,2
2,0,1,0,4,2,3,2,0,3
3,1,4,2,6,5,9,4,1,2
4,3,5,3,8,10,8,4,1,2
5,1,3,1,9,10,7,7,1,3
6,3,4,4,11,11,12,12,5,4
4,0,6,2,12,12,15,10,0,4
2,2,2,2,4,6,9,4,1,2
6,3,5,5,20,25,83,12,1,3
4,0,2,2,26,28,49,15,0,3
6,2,4,4,18,48,24,12,1,4
0,2,0,2,2,2,1,2,1,0
5,2,5,4,4,7,7,4,0,3
6,3,3,3,8,9,9,8,1,3
4,1,4,3,8,6,8,6,1,3
5,3,7,3,10,11,11,6,3,4
6,1,4,4,9,14,11,3,3,2
5,2,2,2,7,8,3,3,2,2
8,0,5,1,25,32,14,3,3,3
4,0,4,1,37,34,20,3,0,2
6,3,2,4,20,46,12,4,3,3
0,0,0,0,3,2,0,0,2,0
3,0,5,2,5,8,5,6,1,3
6,1,4,2,8,10,7,3,2,5
4,1,2,3,8,10,5,1,3,2
7,5,5,7,11,13,13,6,4,3
6,3,5,6,12,15,13,3,2,2
4,0,3,2,9,9,8,4,2,4
6,1,6,0,25,50,26,3,2,5
5,0,3,2,41,48,60,3,0,1
9,3,4,2,20,29,23,4,4,4
1,0,0,0,3,2,0,0,1,0
4,0,6,2,9,7,8,3,1,4
7,1,3,2,7,7,12,4,3,4
5,3,3,2,6,8,8,2,2,1
9,5,4,5,8,15,16,4,3,2
7,1,4,0,13,17,17,4,3,5
2,2,4,2,7,9,10,3,1,3
5,3,2,4,17,51,31,4,2,2
4,1,1,0,27,93,129,1,2,1
10,2,5,2,15,25,24,3,1,3
2,0,0,0,3,1,2,0,0,0
5,1,3,2,5,6,9,3,2,3
5,3,4,4,6,10,10,2,1,2
5,2,5,1,7,11,10,3,1,3
7,4,5,2,6,14,13,5,3,4
5,0,6,0,6,14,14,4,0,6
4,1,2,2,2,8,10,3,2,2
3,2,1,1,3,4,4,0,2,0
8,0,2,0,6,78,106,3,1,4
6,1,5,2,8,22,24,4,2,2
3,0,0,1,1,2,1,0,0,0
4,3,3,2,2,7,7,3,2,2
7,0,6,2,5,9,9,4,0,2
6,2,2,0,6,8,8,3,1,4
5,3,4,3,3,11,9,5,2,4
5,2,1,4,2,11,7,4,3,1
5,2,1,4,0,10,5,2,2,1
3,0,0,0,0,3,1,0,0,0
9,0,3,0,3,79,14,2,0,4
8,2,1,3,3,18,9,4,3,3
1,0,0,0,0,0,2,0,0,0
5,1,4,2,2,7,2,3,1,1
7,1,1,1,2,10,6,3,1,4
5,1,2,2,2,8,5,2,1,2
7,4,1,3,1,9,9,6,1,3
7,2,4,3,3,10,10,3,1,4
3,0,2,2,1,4,6,3,2,0
0,0,0,0,0,2,1,0,0,0
8,3,1,2,2,24,30,4,0,1
7,3,3,2,1,10,7,5,3,5
2,0,1,0,0,3,3,0,0,0
6,2,1,2,2,6,3,3,1,0
5,2,1,1,2,9,8,4,0,3
6,0,2,0,4,6,5,4,0,1
7,3,3,2,3,8,5,5,4,3
6,2,3,4,2,9,5,4,2,1
4,4,2,2,0,5,2,2,1,0
2,0,2,0,0,4,2,0,0,0
8,1,3,1,2,18,10,5,2,2
6,3,3,3,3,6,6,3,3,1
2,1,0,0,1,4,3,0,1,0
5,0,3,1,0,4,4,5,0,1
5,2,3,1,1,6,5,3,0,2
3,3,3,1,2,5,6,1,4,1
7,4,2,4,5,3,5,5,5,1
6,2,3,3,2,5,4,3,2,1
5,0,3,2,1,4,1,3,0,1
2,0,0,0,0,0,0,0,0,0
7,1,1,3,3,4,8,3,1,1
7,1,3,2,2,6,6,4,1,1
4,0,0,0,0,0,0,2,0,0
6,2,2,0,4,2,2,4,0,1
5,1,1,2,1,2,5,2,3,2
5,1,2,3,0,2,4,3,2,0
9,5,3,4,2,4,4,4,5,3
7,1,4,2,2,3,4,7,0,2
1,1,2,0,2,1,1,2,2,1
0,0,0,0,1,0,0,0,1,1
7,0,5,1,0,1,1,4,1,0
9,0,3,1,2,1,2,6,3,1
1,1,0,0,0,0,0,0,1,1
1,2,3,1,2,0,3,2,1,1
6,0,4,3,2,2,2,5,2,1
5,1,4,1,2,2,1,2,2,0
5,3,5,4,3,2,4,7,3,3
5,3,3,2,2,3,5,3,2,5
2,0,0,1,2,1,3,2,2,1
5,0,2,1,0,1,2,2,0,0
8,1,3,0,1,2,6,4,0,0
7,3,3,1,3,3,4,2,3,3
1,0,0,1,0,0,0,0,1,1
3,0,3,2,0,0,3,3,1,2
6,2,4,0,2,3,4,3,0,2
4,2,3,0,4,0,4,3,2,2
9,5,3,3,6,4,9,3,3,2
8,1,4,3,4,2,12,3,1,2
3,0,2,1,1,1,3,1,0,0
3,1,3,0,8,4,7,4,0,2
8,2,1,1,6,0,27,1,1,2
7,2,2,4,7,2,14,3,4,2
3,0,1,1,0,1,0,2,0,0
5,2,4,0,3,2,7,4,0,0
6,4,3,3,6,0,8,2,0,2
6,0,2,2,3,2,7,3,3,3
7,4,5,4,9,6,10,6,4,2
6,2,5,2,9,8,8,5,2,1
0,2,2,0,4,0,4,0,0,1
6,3,2,2,18,5,14,3,3,3
6,0,1,1,11,5,42,3,3,2
9,2,3,1,9,7,18,5,1,1
0,1,0,1,1,0,4,0,0,1
4,2,2,2,6,4,6,1,2,3
7,1,3,3,6,5,7,4,2,2
7,1,4,2,6,4,9,4,2,1
7,3,5,4,9,9,9,6,3,1
4,3,3,1,9,9,9,4,1,2
2,2,1,0,3,3,6,3,1,2
7,2,4,2,22,11,11,4,4,2
6,0,3,2,14,16,28,4,1,0
5,2,3,1,10,30,17,3,0,3
1,1,1,1,4,3,4,0,0,2
5,0,0,1,3,5,4,3,2,0
5,1,4,1,6,8,6,4,2,2
3,2,4,0,7,6,9,3,1,2
7,5,4,1,10,11,8,9,4,1
6,1,1,1,11,13,7,11,2,3
4,0,1,0,4,5,0,3,1,1
5,0,4,3,26,22,8,15,1,1
5,2,4,2,15,23,7,17,1,3
7,3,3,2,14,37,6,10,1,3
1,0,0,1,2,3,1,2,1,0
5,0,2,3,5,7,3,5,2,1
4,2,2,0,7,9,6,6,0,2
4,0,0,1,6,8,4,5,1,2
7,4,2,4,9,13,7,10,3,2
4,2,2,3,13,14,2,8,3,2
0,1,2,1,4,7,3,4,1,3
5,2,4,1,34,48,5,9,0,2
7,3,1,2,21,27,4,8,1,2
5,0,2,1,16,30,5,8,3,3
3,0,0,0,1,4,0,3,1,1
1,2,3,2,6,6,6,3,2,1
4,1,1,0,8,9,5,4,2,3
6,1,2,2,6,10,1,3,1,1
5,1,3,4,9,10,8,7,5,1
6,1,3,0,10,12,10,4,2,2
3,2,1,0,4,4,4,1,0,2
8,3,2,3,15,14,18,5,2,2
8,1,3,2,15,19,12,4,3,0
5,2,4,0,11,29,9,6,2,4
1,1,0,1,4,3,3,0,0,1
4,1,2,2,5,6,4,2,1,2
7,1,3,1,5,8,5,3,2,2
5,1,4,2,6,6,4,4,1,1
7,4,5,3,12,11,15,11,3,3
7,4,4,2,15,11,19,11,2,3
3,2,0,1,8,6,8,5,0,1
6,1,1,2,47,16,126,16,2,0
3,0,3,1,23,19,35,25,0,0
7,2,2,3,16,28,23,16,2,4
3,1,2,1,5,7,7,4,0,2
4,0,3,2,3,7,6,4,2,0
6,0,1,1,7,7,7,7,2,1
5,2,1,0,9,7,9,7,0,3
9,4,4,3,13,8,16,10,5,4
5,3,3,4,15,10,20,14,3,6
4,1,4,1,8,5,7,8,1,2
1,1,4,0,53,10,186,19,1,2
6,1,3,2,25,10,39,30,0,1
8,3,1,1,17,17,24,17,2,3
4,2,3,2,7,9,11,10,1,1
4,0,1,1,5,3,6,8,0,1
3,3,3,1,9,6,10,8,1,4
5,3,4,0,8,7,11,7,0,1
7,4,3,9,14,9,16,10,5,4
4,1,5,13,15,10,20,14,2,1
3,0,4,4,9,4,11,11,2,3
6,2,4,13,68,10,137,20,0,3
8,3,3,15,29,13,36,29,1,2
6,0,3,14,19,15,22,18,2,2
5,1,4,7,12,11,13,11,1,3
3,1,2,4,7,3,9,7,2,1
5,2,2,6,7,8,9,8,2,3
6,1,3,7,7,7,7,6,2,2
6,2,5,9,12,7,15,12,5,3
4,3,5,6,14,5,19,15,2,3
3,3,3,7,10,3,10,8,1,3
7,3,2,12,40,8,134,23,2,4
5,0,2,13,23,6,37,36,0,1
6,2,6,9,19,5,25,21,1,3
7,2,3,7,11,6,16,12,2,3
4,1,1,4,5,3,7,5,1,3
6,1,3,8,8,6,9,8,1,0
2,1,1,5,8,4,9,8,2,4
9,4,3,3,13,12,8,11,4,4
8,3,4,4,14,13,9,12,2,4
4,1,3,4,7,7,4,6,2,2
6,0,2,4,38,50,6,22,4,2
7,1,4,4,24,25,5,19,0,3
6,3,3,7,16,20,9,13,2,3
10,0,2,3,10,10,7,8,3,3
6,0,3,2,6,5,2,7,0,1
4,2,3,2,8,9,6,8,1,4
4,2,2,5,5,8,6,6,0,2
6,4,3,3,5,16,11,7,3,3
5,0,4,4,3,19,12,2,3,3
2,2,3,2,5,10,8,2,3,3
7,2,3,3,5,131,28,6,0,4
6,1,0,3,2,45,26,3,1,2
8,1,4,3,4,31,22,2,2,2
5,1,3,2,3,17,19,4,0,3
2,2,1,0,3,8,8,1,1,3
5,2,3,3,1,11,9,0,1,1
5,1,2,1,3,10,8,4,1,2
7,3,5,4,3,13,17,7,2,3
6,1,4,3,6,19,21,3,2,2
3,3,3,1,3,10,9,2,1,2
9,2,3,3,4,123,99,3,2,0
6,0,1,2,5,46,52,2,0,2
8,2,3,1,3,31,32,2,1,1
5,1,3,2,4,21,20,5,4,1
4,1,1,3,3,8,8,3,2,1
7,2,2,2,3,10,9,2,1,3
5,1,3,1,3,10,11,2,1,0
8,5,5,3,4,15,17,5,3,3
5,2,4,3,2,20,22,3,3,1
5,0,3,2,3,9,11,3,1,1
5,3,3,0,2,101,103,0,0,3
7,1,2,1,0,42,57,2,1,0
9,1,3,2,3,33,37,2,4,0
7,1,6,2,2,19,28,3,3,3
3,2,2,1,1,8,10,3,2,2
5,2,0,3,2,10,11,2,1,0
6,1,2,2,1,11,9,3,2,1
6,5,5,4,2,12,14,5,4,2
5,2,5,0,3,14,15,4,2,4
4,1,2,1,2,9,8,5,1,3
8,1,1,2,1,67,38,2,2,0
9,1,2,0,1,30,46,0,1,0
7,0,3,1,3,21,30,5,1,3
5,3,4,2,2,11,21,3,1,3
4,2,2,2,2,7,9,2,0,0
5,2,2,1,2,12,11,3,2,3
7,1,3,1,3,9,9,4,1,3
7,5,4,3,3,8,10,6,4,4
7,3,4,2,2,10,14,3,1,2
5,1,2,1,0,6,9,3,3,0
7,3,3,1,1,42,15,3,2,3
8,0,3,1,2,17,53,3,0,1
7,2,4,2,1,12,25,3,2,2
7,3,3,3,1,9,16,2,4,2
3,1,3,0,3,6,8,2,2,2
4,0,3,1,2,8,10,4,0,2
4,1,1,3,1,6,9,3,2,0
9,4,5,5,5,9,15,6,4,3
6,3,4,3,6,8,16,3,4,1
3,2,4,1,4,7,9,3,2,3
7,1,5,2,7,17,21,5,2,2
5,1,2,3,1,7,106,2,2,0
8,2,4,2,3,6,29,3,2,4
7,0,4,2,5,8,15,3,2,3
5,0,3,1,4,3,8,2,0,1
5,4,3,3,5,6,12,4,2,0
4,1,3,0,3,4,10,2,2,2
8,3,2,3,3,5,13,4,4,2
5,3,2,0,4,5,14,3,2,3
6,2,3,2,2,3,8,4,1,2
8,3,3,4,3,2,17,4,3,1
9,2,0,1,5,1,88,1,2,0
7,3,3,2,5,4,27,3,1,3
5,2,3,1,3,2,11,3,0,2
6,2,0,3,1,0,8,1,3,0
4,4,4,1,2,2,10,2,0,1
6,0,5,0,2,4,7,3,0,3
6,2,6,2,6,7,11,6,2,4
6,1,3,3,7,8,12,5,2,2
2,2,0,2,3,4,6,0,2,0
7,1,3,1,4,14,8,5,2,3
6,1,2,0,6,11,34,3,1,2
8,1,3,2,7,8,18,4,2,3
5,1,1,3,4,4,7,1,2,1
5,0,3,1,1,4,6,1,0,2
6,1,1,0,4,7,5,3,1,3
5,0,0,2,6,4,6,2,2,1
7,3,2,3,3,4,9,6,4,3
6,1,1,1,4,4,11,3,1,3
5,0,3,2,2,1,9,4,3,2
2,0,1,0,0,0,6,1,2,0
4,0,2,2,2,2,32,3,1,2
8,5,3,3,3,4,15,4,1,4
5,0,3,3,2,1,7,3,3,1
5,0,0,1,0,1,7,1,2,1
5,1,4,0,1,1,7,3,0,2
5,2,1,1,2,0,5,3,1,1
6,3,3,4,3,3,7,4,3,1
6,2,1,2,2,3,6,2,4,1
7,2,4,2,2,4,4,3,2,3
2,1,2,0,2,3,2,3,0,0
8,2,1,1,2,4,5,4,2,2
7,2,3,4,4,3,7,2,2,2
6,1,3,2,2,3,4,3,0,2
4,1,2,0,0,3,3,2,0,2
6,3,4,2,2,3,4,3,2,1
4,2,2,1,3,1,6,1,5,0
7,3,3,3,2,2,6,5,4,2
7,2,4,1,2,2,7,2,1,2
3,0,3,0,2,2,3,3,0,0
2,1,1,0,0,1,1,1,1,2
5,1,4,3,3,2,4,2,3,1
7,1,4,1,2,2,4,3,2,2
3,0,3,0,0,1,1,3,0,3
5,2,1,3,3,2,2,1,1,2
4,2,1,2,2,1,6,1,3,0
5,2,3,2,0,1,4,3,0,0
5,3,6,3,6,3,6,6,1,2
6,2,5,2,3,3,7,4,0,2
1,2,0,0,1,0,1,1,2,2
4,2,3,2,6,2,5,2,1,0
8,1,3,2,7,1,11,2,1,1
8,2,4,0,3,2,11,5,1,3
3,1,1,0,1,2,2,0,0,1
5,3,1,2,3,2,6,3,3,0
5,0,4,2,1,1,7,3,1,0
6,1,4,1,5,4,4,4,1,2
5,3,5,4,4,2,7,7,1,2
6,2,4,2,4,4,8,5,3,3
2,2,2,1,2,1,4,0,1,0
6,0,3,2,5,0,6,3,2,1
9,1,3,3,3,3,13,4,0,2
7,2,2,0,2,3,29,3,3,2
2,2,0,0,2,0,3,0,1,0
5,0,2,2,2,3,8,3,1,0
7,1,5,2,2,2,8,4,1,2
5,3,2,1,4,3,8,3,2,2
6,4,3,4,5,4,9,6,4,3
6,2,4,3,8,1,10,4,2,1
2,0,1,0,3,0,5,2,1,0
6,1,4,0,12,3,8,6,1,3
6,2,3,2,11,1,17,4,1,2
7,2,1,1,8,1,42,3,3,0
1,0,0,1,1,0,2,1,0,0
5,1,6,3,3,1,5,5,1,2
6,3,2,0,7,3,8,5,1,2
6,2,2,1,8,2,8,3,3,1
7,4,3,4,5,4,9,9,3,1
6,1,4,3,4,5,10,13,1,2
4,1,2,0,2,1,2,4,1,2
6,3,3,0,6,3,11,11,3,2
9,1,1,2,5,1,15,32,1,0
8,2,2,3,4,5,23,19,3,1
1,0,0,0,0,0,2,3,0,1
6,2,2,0,3,4,8,7,2,2
7,0,1,3,3,3,8,10,2,1
6,0,3,4,3,3,6,8,1,2
5,3,4,4,9,5,10,13,4,2
5,4,5,3,10,3,12,12,2,2
3,1,4,1,3,0,7,4,1,2
10,1,3,2,22,7,22,20,3,4
8,1,3,1,14,5,23,35,0,1
7,2,3,3,14,4,43,18,1,1
1,1,0,0,3,1,5,3,0,1
7,1,4,2,5,2,6,5,2,3
6,0,5,2,7,4,9,7,2,2
7,2,3,0,6,4,11,9,2,0
6,3,3,3,8,10,13,15,5,2
6,1,4,3,8,11,14,17,3,1
2,1,1,1,3,3,5,5,0,0
9,2,3,0,13,22,24,20,2,1
9,1,3,0,17,12,26,61,2,1
9,0,3,6,13,14,63,26,1,2
2,2,2,0,4,3,6,3,0,3
8,3,3,1,4,4,9,7,2,1
7,1,3,2,7,6,9,11,2,0
6,1,2,1,6,7,8,10,1,1
5,4,4,4,10,7,15,14,3,2
6,1,3,2,12,8,18,15,1,2
3,2,2,0,4,3,7,6,2,1
11,2,4,3,18,15,46,23,1,1
6,0,1,2,28,12,39,44,0,1
6,2,4,0,16,12,99,23,2,4
3,2,1,0,4,1,4,3,2,2
6,0,2,3,6,5,8,10,3,2
6,2,4,1,6,8,11,8,1,3
3,2,3,1,6,6,12,7,1,1
7,4,5,3,9,12,16,10,5,4
8,2,3,3,10,10,18,13,1,2
3,0,1,1,5,6,7,7,0,1
8,0,5,3,15,24,59,23,2,3
8,2,4,1,21,24,61,34,0,1
9,2,3,1,16,18,145,25,3,0
3,0,1,2,1,4,4,6,4,1
6,2,4,3,6,8,11,8,0,1
5,2,4,0,9,7,15,8,1,2
6,3,3,1,6,7,10,9,3,1
7,4,3,4,10,11,17,12,5,3
8,0,3,1,10,13,19,11,4,1
2,2,2,1,2,5,9,5,2,1
9,4,5,3,12,14,36,14,1,2
10,0,1,0,31,30,96,31,0,1
8,1,3,2,11,23,208,23,1,0
1,1,3,3,2,3,3,5,2,1
3,1,4,1,7,7,11,9,1,3
9,3,3,1,6,9,14,8,1,1
6,0,4,3,5,8,12,7,1,0
5,5,5,3,7,14,16,11,5,3
5,1,3,1,8,15,19,11,1,2
4,1,3,0,4,5,7,4,0,1
6,2,4,1,4,3,3,1,0,0
11,0,1,0,16,77,114,24,2,0
9,0,4,2,17,43,215,21,2,1
3,2,5,4,5,9,12,6,2,3
6,1,3,1,6,12,13,6,2,2
7,2,4,1,8,12,13,8,3,2
5,1,3,2,4,10,12,9,1,2
6,3,3,4,3,13,19,15,3,2
8,1,4,2,5,12,21,15,1,2
3,3,4,1,2,5,6,6,1,0
0,0,0,0,1,2,0,0,0,0
8,0,2,1,9,53,220,58,0,0
8,2,5,0,9,36,187,43,0,3
5,3,3,1,3,8,11,7,3,1
6,2,0,2,6,9,10,8,2,2
8,1,5,2,7,10,13,12,0,2
5,0,4,2,6,9,13,10,1,2
7,6,4,3,3,9,17,14,5,4
8,2,3,4,3,12,19,16,2,1
2,0,2,0,2,5,6,7,1,1
0,0,0,0,0,0,0,2,0,0
8,0,2,0,1,31,266,87,0,1
11,3,2,0,2,26,173,55,3,1
5,3,3,1,1,6,9,9,3,2
5,0,1,3,1,6,12,11,0,1
6,0,5,0,4,7,14,12,0,3
5,2,3,0,2,9,12,9,2,1
7,4,3,3,3,9,17,15,5,1
5,1,4,3,0,11,19,17,1,1
3,0,0,2,2,4,7,7,0,1
1,0,0,0,0,1,0,0,0,0
7,2,2,1,1,20,264,74,0,1
10,3,3,2,0,12,150,50,0,0
5,2,3,3,4,3,12,12,2,2
5,1,5,1,3,4,13,10,1,3
4,2,2,3,0,7,13,10,2,1
5,2,2,3,3,6,12,12,2,1
5,4,5,3,2,2,17,16,4,3
8,4,5,2,3,2,20,16,2,2
5,1,2,1,3,4,7,5,3,1
1,2,0,0,0,0,1,2,1,0
11,0,3,2,1,1,190,84,0,1
9,0,2,0,3,1,158,49,1,1
5,3,3,1,2,3,12,10,3,3
7,2,1,2,1,3,9,8,1,1
8,1,1,1,3,3,12,12,1,2
8,2,4,0,4,1,13,11,1,3
7,3,4,2,6,5,16,12,3,2
8,4,4,2,3,7,18,13,3,2
2,0,0,1,0,3,3,5,2,0
0,0,1,0,1,0,2,2,0,0
7,2,3,0,8,7,103,44,2,1
9,1,4,2,6,8,109,25,2,2
7,3,2,3,4,7,12,9,3,0
7,1,2,1,4,3,11,9,1,2
6,0,4,0,5,3,11,7,0,2
4,1,2,1,3,5,13,8,1,1
6,4,2,4,5,4,13,14,6,2
6,4,4,1,3,3,12,17,3,3
2,0,2,1,2,0,4,4,1,0
0,0,0,0,0,0,1,1,1,1
9,1,4,1,0,0,35,56,1,1
9,1,3,6,1,3,69,25,2,1
4,2,2,2,3,2,10,9,2,2
5,2,3,0,3,2,10,8,0,2
4,1,4,2,0,2,12,10,1,1
6,1,1,2,1,1,10,9,3,1
5,5,3,4,2,4,8,13,4,2
6,2,4,3,4,1,8,14,1,2
1,1,2,0,1,1,6,4,1,2
0,0,0,0,0,0,1,0,0,0
9,0,1,2,1,2,13,22,3,1
10,1,4,1,3,0,17,12,1,1
5,3,2,0,1,1,5,4,1,4
4,2,1,2,0,3,5,6,2,0
8,1,2,1,1,2,4,6,3,2
7,0,4,0,4,0,7,7,0,3
5,4,6,3,5,1,6,9,4,2
6,3,5,2,2,3,8,7,0,3
3,1,0,1,0,1,1,4,2,0
2,0,0,0,0,0,0,2,0,0
10,0,4,0,2,1,9,13,1,2
9,2,5,2,0,2,11,18,1,1
3,3,2,3,2,3,5,4,3,0
4,1,3,2,2,2,3,5,2,2
9,0,3,2,2,0,6,8,2,2
5,2,4,4,3,0,7,6,3,2
7,4,6,3,3,3,4,6,3,1
11,3,2,5,1,3,3,6,3,2
2,0,1,0,1,0,0,4,1,1
0,0,0,0,0,0,0,1,0,0
10,2,4,3,0,2,5,10,2,1
9,1,2,3,2,2,4,9,3,0
6,2,4,0,3,2,2,5,1,2
4,1,3,3,2,2,4,6,2,1
6,3,2,2,0,2,4,6,3,1
3,1,2,1,0,3,2,5,2,2
6,6,4,4,3,3,4,5,4,3
7,3,5,1,2,1,2,7,2,3
2,1,3,1,0,0,3,3,0,0
0,0,0,1,0,1,0,2,1,0
10,2,4,1,1,3,0,12,2,1
10,0,5,1,2,2,3,12,0,3
5,0,3,4,3,1,1,6,2,1
3,1,2,1,0,0,1,3,2,0
6,1,3,0,2,4,2,6,2,1
8,1,5,2,3,3,2,6,2,2
8,3,4,2,4,4,3,11,3,3
7,3,4,2,1,3,5,10,1,1
3,0,0,1,0,1,1,4,1,0
3,2,1,0,1,3,2,4,2,3
9,2,4,1,4,5,5,12,0,2
7,1,3,2,2,3,4,10,2,1
5,2,2,2,0,3,1,4,3,2
4,0,2,1,2,5,2,5,1,1
6,0,3,1,2,3,1,7,0,1
7,1,1,2,1,3,1,5,3,0
5,5,4,4,1,7,11,11,3,2
7,3,3,3,1,8,9,11,3,0
4,0,1,0,1,3,3,4,0,1
7,2,5,2,2,19,18,16,1,3
10,2,2,2,3,11,15,16,1,1
9,1,3,1,2,11,14,14,3,2
6,2,5,1,2,4,5,6,0,2
4,0,4,2,2,4,5,7,2,1
5,1,1,4,2,7,8,6,3,1
4,2,4,1,0,5,7,7,1,0
8,5,4,3,3,12,11,13,6,3
7,1,5,1,3,10,10,16,0,4
1,0,0,1,1,0,1,5,0,0
7,3,4,3,1,22,25,19,3,2
8,2,3,1,0,13,18,33,0,2
8,2,4,1,3,11,17,28,1,3
5,2,1,1,3,5,7,7,2,2
5,2,2,2,0,6,7,8,1,1
5,2,4,2,1,7,7,8,0,0
6,2,3,0,1,6,7,9,1,3
7,3,5,5,3,11,13,13,3,4
8,2,3,4,1,10,14,14,1,1
1,1,0,0,0,4,4,2,1,0
10,2,6,0,2,32,36,22,1,4
9,0,4,0,3,16,27,38,0,1
8,3,3,3,3,14,24,19,3,1
4,3,4,2,0,6,8,7,2,2
7,1,5,3,0,6,7,9,0,1
6,1,3,1,3,6,7,9,2,2
5,3,3,3,3,8,9,8,2,1
8,5,3,4,2,10,10,11,6,2
7,3,4,2,1,13,12,11,2,2
4,0,2,0,0,5,4,6,1,2
7,2,4,3,3,37,22,18,2,0
7,4,3,2,1,24,16,25,2,1
8,3,5,1,0,18,17,16,1,3
5,2,3,0,2,6,4,8,1,4
6,1,1,2,4,6,6,7,2,3
6,3,2,3,2,6,8,7,1,0
6,1,4,2,1,7,7,8,1,1
9,5,6,4,3,12,10,12,5,3
8,2,5,0,2,12,12,14,0,5
2,1,1,1,2,4,6,8,2,0
8,3,3,3,3,27,16,13,3,3
8,2,2,1,1,27,17,40,0,0
10,0,5,2,2,18,24,20,2,2
3,1,2,1,3,5,7,7,2,4
4,3,3,2,1,9,8,6,2,0
6,0,2,2,1,8,7,9,0,1
7,1,3,2,1,9,7,8,1,1
7,3,5,3,4,11,11,8,4,3
6,2,5,4,2,13,10,5,2,1
2,2,2,0,0,7,5,5,1,2
9,0,5,2,3,15,3,5,0,0
8,0,0,0,3,48,32,11,2,1
10,3,5,4,3,21,27,10,2,1
4,3,3,1,2,9,9,6,1,1
6,0,1,1,2,7,4,4,1,2
6,3,4,3,1,9,9,4,1,1
7,2,2,2,0,8,8,6,2,0
9,5,4,5,2,9,17,6,3,2
8,0,5,2,2,10,17,5,1,1
3,2,3,2,4,8,7,3,1,2
0,0,0,0,0,1,2,0,0,0
8,0,5,3,2,31,121,5,2,0
10,1,3,0,4,19,39,6,2,1
5,2,1,0,2,8,12,2,1,3
4,1,3,2,2,5,12,2,0,2
6,0,3,3,2,9,11,4,2,1
