"V2","V3","V4","V5","V6","V7","V8","V9"
16,3,0,0,5,13,82,38
12,3,0,0,9,14,87,42
13,3,4,2,8,18,32,20
15,6,2,3,11,13,44,24
12,8,4,2,8,14,29,16
18,6,0,2,5,19,98,31
19,3,1,0,5,19,128,40
16,2,2,0,11,14,69,34
15,4,1,0,6,16,82,37
16,5,0,2,5,16,87,39
12,6,3,3,9,18,35,19
16,7,2,1,9,17,43,19
15,6,2,3,6,13,28,16
15,2,2,0,8,16,99,36
16,4,2,0,9,20,130,39
17,4,0,1,5,17,70,32
15,2,1,2,5,15,82,36
15,3,0,0,9,13,85,40
16,7,3,3,7,19,35,19
13,4,1,3,12,16,43,21
12,6,3,3,8,12,28,16
14,6,0,0,6,16,99,35
17,4,0,1,9,17,128,40
16,4,0,3,8,17,72,32
15,4,0,0,6,17,82,36
15,2,0,0,6,14,89,43
15,7,3,5,7,21,32,20
14,5,3,1,9,19,44,23
13,5,5,2,7,13,28,17
16,4,0,0,9,19,97,32
20,5,0,0,5,17,127,39
16,1,1,0,6,15,70,33
14,3,0,2,6,17,84,35
16,7,0,0,7,15,87,42
13,6,2,3,9,16,33,20
14,5,3,0,11,16,44,22
12,4,2,2,7,13,28,16
16,4,0,0,10,17,98,33
18,4,1,0,6,17,130,38
15,4,1,0,7,17,70,32
15,5,0,0,8,15,84,37
18,3,0,0,5,16,87,39
15,5,4,3,8,22,33,17
15,6,1,3,10,17,43,23
13,3,4,3,5,13,28,17
15,4,2,0,7,20,99,35
16,4,0,0,6,17,129,38
17,6,1,0,8,15,72,34
15,2,5,0,6,17,86,40
16,4,0,1,5,16,91,38
14,8,2,3,9,20,33,17
16,5,1,2,13,17,43,23
12,5,1,4,8,12,29,19
14,5,0,1,7,17,98,34
16,4,0,0,7,19,129,38
17,4,0,0,6,15,70,33
17,3,0,0,5,16,83,38
13,7,0,0,4,15,88,40
13,5,3,3,6,19,34,19
14,6,1,1,8,19,41,23
13,6,4,4,9,14,27,16
16,4,4,1,5,16,99,36
16,3,0,0,8,18,130,41
15,5,1,0,9,15,71,32
14,3,3,3,8,17,83,38
16,5,0,0,6,14,86,41
15,8,3,0,9,19,34,18
16,6,4,0,10,16,43,23
13,5,2,3,9,13,30,16
15,7,0,0,7,19,100,31
16,6,0,0,8,19,130,37
15,4,1,0,7,16,73,33
15,5,0,0,3,15,86,35
14,4,0,0,7,18,89,37
15,5,2,2,9,19,33,20
16,5,3,2,9,16,45,21
11,6,0,3,7,16,28,17
14,4,0,0,7,19,99,36
19,2,0,2,4,17,133,40
15,5,0,2,7,16,72,33
15,2,0,1,5,15,84,36
18,2,0,2,7,16,88,44
12,7,2,1,9,21,31,18
15,5,4,1,11,15,41,24
14,6,3,2,6,12,30,17
14,5,1,0,5,17,101,35
18,3,1,0,10,18,130,40
15,4,0,0,8,16,71,35
15,5,0,0,5,15,84,36
16,4,3,0,8,17,90,40
14,6,4,3,10,22,34,18
17,4,1,3,10,16,41,23
12,6,3,5,8,12,28,18
15,3,0,3,7,17,102,32
18,2,0,0,9,18,132,38
16,3,0,2,6,17,69,34
14,4,0,0,6,15,86,37
16,0,2,1,8,16,90,40
13,6,6,4,8,18,34,18
14,6,2,0,11,19,43,20
12,5,3,3,9,13,29,18
16,3,1,0,5,17,101,33
15,5,1,0,6,19,135,38
15,4,1,0,9,16,71,32
17,5,0,2,7,11,85,38
14,4,3,0,6,14,91,41
14,6,2,4,9,20,33,19
17,5,0,2,9,17,43,21
12,6,4,3,8,15,29,19
15,4,0,3,8,17,102,32
19,1,0,0,5,18,133,39
16,3,0,1,7,16,71,33
14,2,0,0,6,17,86,37
18,3,0,0,7,19,88,40
14,5,4,1,9,17,31,20
15,7,2,3,11,14,45,23
10,5,3,2,6,14,29,17
17,4,3,0,8,18,101,34
18,4,0,0,6,16,130,40
15,4,0,1,6,14,71,33
16,2,0,0,4,15,84,38
16,5,0,2,6,17,87,40
15,7,4,1,9,21,32,20
16,8,1,3,11,18,43,24
12,7,0,5,7,13,29,18
17,4,0,1,7,18,102,33
18,3,0,0,7,19,130,41
16,7,0,1,9,17,71,33
15,5,0,0,4,15,85,37
17,3,0,0,6,18,89,41
14,6,4,0,7,20,33,19
15,8,2,2,11,18,43,22
13,3,3,4,9,11,28,16
16,4,3,4,6,16,103,33
18,5,0,1,8,17,133,41
15,4,0,1,7,17,72,33
16,2,2,1,5,13,85,37
16,3,0,1,4,13,89,40
13,7,0,4,7,18,33,20
15,8,1,2,10,17,43,23
14,6,1,2,9,14,27,19
16,7,0,0,7,17,101,33
18,5,0,0,6,17,132,40
18,3,0,1,5,17,72,34
17,6,2,1,6,18,85,39
17,1,0,0,5,14,90,42
15,7,5,1,10,20,32,18
15,6,2,2,11,15,45,20
14,3,3,2,6,13,28,17
16,5,0,0,8,17,100,34
18,4,0,1,10,18,132,39
17,4,0,1,8,13,72,32
17,6,2,1,6,16,85,38
16,4,0,0,7,15,91,44
12,7,2,3,8,19,34,19
14,7,0,1,11,16,44,21
13,5,5,4,8,14,27,19
14,4,0,0,5,17,101,34
16,8,0,0,8,18,132,40
16,4,1,2,5,16,72,35
13,4,2,0,5,17,84,39
14,9,0,0,6,17,89,42
16,4,3,1,7,21,34,19
16,6,3,2,10,17,44,21
15,5,1,3,7,12,31,17
16,0,1,0,6,16,102,33
17,5,1,0,5,21,134,40
18,3,2,1,10,16,74,35
20,2,0,3,8,16,85,37
16,4,1,0,4,16,89,40
12,6,3,2,6,18,34,21
12,7,1,1,12,17,43,22
12,7,2,5,9,12,28,19
14,3,0,4,9,16,101,35
16,6,1,0,5,19,133,41
16,4,1,0,7,16,72,34
16,2,0,2,8,15,84,38
14,3,0,4,5,13,90,43
14,5,2,4,10,19,34,19
15,3,1,2,10,18,44,23
12,6,3,4,6,13,30,18
16,5,0,0,9,18,102,35
20,3,1,4,10,19,134,38
15,2,1,0,6,17,73,34
15,3,0,0,8,16,87,39
21,3,0,0,8,15,91,42
13,8,3,2,9,19,34,20
15,7,0,0,10,18,42,21
13,4,3,6,7,14,28,16
12,5,1,0,7,18,102,37
16,7,0,1,8,19,133,39
16,3,0,0,7,18,73,33
12,2,2,1,3,15,85,40
15,5,0,1,8,17,91,44
15,7,4,1,9,19,35,19
15,7,1,3,12,17,42,24
15,5,3,5,7,13,30,19
16,5,3,0,9,18,104,35
17,5,0,0,6,18,133,38
18,2,0,0,6,17,72,35
17,1,1,1,8,13,87,40
16,6,2,0,7,16,93,43
16,6,4,0,11,18,36,20
16,7,1,2,10,17,43,23
14,6,2,4,8,13,28,18
17,4,4,0,8,16,103,34
15,6,3,1,8,19,133,43
16,5,0,2,7,18,71,34
18,2,0,1,7,15,86,39
15,5,3,0,6,15,89,44
15,8,3,3,10,18,35,19
17,5,2,2,12,19,43,21
13,4,3,3,7,15,27,18
16,2,0,2,7,16,101,36
18,3,0,0,8,15,135,40
18,4,0,0,7,16,73,33
17,3,0,0,5,18,86,39
17,5,2,0,7,16,91,45
17,9,4,2,9,20,33,17
15,6,0,3,9,16,43,21
12,5,4,2,9,11,30,18
15,2,2,0,8,16,104,33
16,5,0,0,6,20,132,39
19,6,0,2,6,17,71,34
17,3,0,0,9,14,87,38
15,2,4,0,7,15,92,40
16,6,3,2,9,18,33,21
16,7,3,0,12,15,46,22
12,6,3,2,6,12,29,15
15,5,0,2,5,19,102,32
19,3,0,0,6,15,131,42
19,2,2,0,9,12,72,32
15,5,1,0,4,16,88,37
15,6,0,2,4,16,89,43
14,6,3,3,7,20,32,18
17,7,1,2,10,17,45,23
13,5,4,1,9,10,29,18
15,3,1,0,8,16,104,33
17,6,1,1,6,19,134,40
17,4,0,1,8,16,70,35
19,0,0,0,10,15,87,39
17,4,2,0,6,13,93,42
15,6,4,3,7,18,31,18
18,6,0,3,13,18,44,23
14,7,5,2,8,11,31,19
15,3,2,0,7,16,103,32
