"V2","V3","V4","V5","V6","V7","V8","V9"
1,8,136,182,118,124,77,85
2,7,134,202,96,101,54,64
1,9,31,46,25,25,17,19
1,7,31,46,27,28,17,20
4,6,14,18,13,15,8,8
0,9,36,37,34,33,30,31
4,8,30,35,28,29,24,24
5,4,11,12,10,10,9,8
0,7,137,182,119,124,77,87
0,9,134,202,97,101,54,64
3,9,31,46,26,25,17,19
2,7,32,43,30,28,18,18
4,6,15,19,11,12,8,8
3,8,34,38,33,34,30,30
5,9,31,33,29,28,23,24
2,5,12,13,11,10,9,8
0,8,135,182,118,124,78,86
1,8,134,202,95,100,56,63
3,8,30,44,27,27,16,19
0,8,31,42,28,27,17,19
4,7,12,21,10,12,8,9
2,9,35,36,34,32,30,29
2,9,30,34,28,28,25,24
3,4,11,14,10,12,8,9
1,9,135,180,119,125,76,85
0,6,135,203,99,102,54,65
3,9,30,45,27,24,16,19
2,8,28,45,27,26,17,18
4,7,16,19,14,14,8,8
3,10,35,37,33,33,30,30
3,9,30,32,28,28,23,23
3,4,11,12,11,10,8,8
0,8,138,185,120,123,79,88
0,9,137,206,98,101,54,64
3,9,31,45,26,26,17,20
3,7,32,46,30,26,17,19
3,4,14,18,13,11,8,9
3,10,35,37,33,32,29,29
3,8,31,32,28,27,23,24
2,4,11,13,11,9,8,9
0,12,138,183,121,123,78,86
2,9,139,206,99,101,55,65
4,10,31,45,27,24,16,21
2,9,30,45,30,26,19,19
2,6,15,19,11,13,9,7
2,10,35,37,34,33,30,30
4,10,28,32,27,27,23,23
2,5,12,14,10,11,9,8
1,9,141,184,121,123,77,87
3,10,142,209,100,102,55,64
1,11,31,46,27,25,18,19
3,9,32,44,29,25,17,20
4,6,16,17,12,13,7,9
2,12,34,37,33,32,28,28
4,10,29,32,27,26,22,23
2,4,11,13,12,11,9,8
1,12,140,184,122,120,77,86
0,12,145,210,102,98,54,64
4,9,31,47,26,24,17,20
3,8,33,46,29,26,19,19
4,7,15,17,13,13,9,8
4,12,35,37,33,32,30,29
2,11,30,32,27,27,23,22
4,5,11,14,11,10,9,9
2,14,140,185,121,119,75,85
0,12,143,211,100,99,55,65
3,10,31,48,28,26,16,19
4,11,31,48,30,26,18,19
3,8,14,20,12,14,9,8
0,12,35,37,33,32,29,28
5,10,30,32,29,28,24,22
3,5,12,13,12,11,8,9
0,13,142,188,123,122,77,86
0,11,145,212,101,99,56,63
3,10,32,45,26,24,16,21
0,9,33,45,31,27,16,18
1,6,16,19,12,10,8,8
3,13,34,38,35,32,29,29
4,12,29,34,28,27,22,23
2,6,13,14,12,12,10,10
1,15,142,186,122,124,78,87
2,14,144,213,102,100,55,65
2,11,32,46,26,23,17,19
2,9,33,46,28,27,18,20
4,8,13,19,13,12,6,8
3,12,35,37,33,32,30,29
3,10,30,31,29,28,23,22
2,4,12,14,12,11,9,8
0,12,142,186,122,123,80,87
1,13,146,212,100,99,56,65
1,10,32,45,27,24,16,18
1,8,32,46,30,26,18,18
3,5,15,19,12,11,7,7
2,12,36,39,33,33,30,28
4,12,29,32,27,27,22,23
1,6,12,15,11,12,8,8
1,13,142,189,123,123,79,87
2,13,143,213,101,101,55,65
3,11,31,45,27,25,16,19
2,11,32,46,29,25,19,17
3,5,14,19,11,12,8,8
1,12,34,36,34,32,29,27
4,10,30,32,26,28,24,22
4,5,13,12,11,11,8,10
1,15,142,188,124,125,76,85
2,12,143,213,101,99,55,64
3,9,32,45,27,26,17,19
3,10,32,44,30,28,16,19
3,6,14,19,13,11,8,8
3,13,36,38,36,33,30,29
4,10,30,32,27,26,24,23
3,6,12,13,10,12,9,9
1,15,143,189,123,126,79,87
1,13,143,213,101,99,56,64
2,9,32,46,26,25,16,18
1,9,32,45,29,27,18,19
4,6,15,17,12,12,9,8
2,11,35,39,34,32,30,31
3,11,29,32,29,28,24,23
3,7,11,14,11,10,10,8
0,11,143,189,123,124,78,87
0,13,143,212,101,100,55,64
2,12,30,45,25,24,16,17
2,9,32,48,30,28,17,18
3,8,14,18,11,13,7,7
4,13,37,37,34,32,31,29
4,11,30,33,28,28,24,22
1,4,12,14,10,11,10,10
2,13,142,187,123,123,79,87
1,12,144,211,99,99,54,62
2,9,30,44,24,24,16,17
2,8,34,44,28,25,18,18
4,6,15,18,12,12,9,8
4,11,36,36,36,32,30,28
3,9,29,33,28,28,23,22
3,5,12,14,12,12,9,10
2,13,142,187,122,124,79,85
0,13,141,210,99,100,55,63
2,10,30,44,23,25,14,18
0,9,31,45,28,26,18,20
3,7,15,17,12,14,8,8
2,15,37,36,32,33,31,28
3,10,30,33,29,27,24,23
3,4,11,15,10,10,8,8
0,11,142,187,121,123,79,86
1,12,143,211,99,98,56,65
3,11,30,45,25,24,16,17
2,8,32,45,27,26,18,18
4,7,15,18,12,11,8,8
0,13,35,36,33,34,30,29
4,12,28,32,28,28,24,23
2,5,12,15,12,12,10,9
0,15,143,189,122,126,79,86
0,12,143,212,100,100,56,63
1,10,30,45,26,24,17,19
1,9,31,46,29,28,18,19
3,7,14,19,12,12,7,7
4,13,35,37,33,32,31,29
5,10,30,33,28,27,23,22
2,6,13,13,11,11,9,10
0,15,142,188,124,124,80,88
1,12,144,213,101,102,58,63
2,9,31,46,24,24,16,18
1,9,34,45,29,26,16,19
3,8,13,18,12,12,10,9
4,12,35,38,35,33,29,29
1,10,30,32,28,28,25,23
2,5,11,13,13,12,9,10
0,13,142,189,122,126,79,85
0,10,145,214,101,101,56,64
3,11,31,44,26,26,15,17
2,10,31,46,29,28,18,18
4,5,14,19,14,11,8,8
2,12,36,37,33,32,30,28
5,12,30,33,28,28,24,22
5,5,12,13,11,12,8,8
2,14,143,189,124,124,79,85
0,15,146,214,102,102,56,65
6,11,31,45,26,25,17,19
1,9,32,45,30,27,18,17
2,7,15,19,12,11,7,8
2,12,35,38,34,33,30,28
2,11,30,32,27,27,23,21
2,3,12,13,11,11,10,9
3,14,144,188,122,126,80,85
0,15,145,214,101,103,56,61
3,10,30,44,26,24,16,17
2,10,33,46,28,26,20,19
4,9,14,19,12,14,9,8
2,16,35,38,35,34,31,30
1,11,31,34,29,28,24,23
3,5,14,13,11,11,9,9
0,16,143,189,123,125,80,87
3,13,145,212,101,103,55,63
1,9,31,45,27,24,15,17
1,12,33,45,30,28,17,17
3,9,15,20,13,14,10,9
4,14,36,37,34,32,30,29
5,11,29,33,27,27,24,23
4,5,11,14,11,12,9,8
2,16,143,187,124,123,79,83
2,15,145,211,102,98,56,63
2,12,30,44,26,23,17,19
2,9,34,45,31,29,19,18
4,7,15,19,13,11,8,8
2,13,35,38,33,34,31,28
5,10,30,34,28,27,24,23
2,5,13,13,11,11,10,10
2,16,143,189,123,124,79,86
0,13,145,212,103,101,56,63
0,9,30,43,26,23,16,17
5,12,33,47,30,26,19,19
6,7,16,20,13,13,9,8
4,15,36,38,33,33,31,27
5,11,30,32,28,28,24,22
2,6,13,13,11,10,8,9
1,18,143,187,124,123,79,84
6,15,146,213,104,102,57,62
1,12,30,42,25,23,15,17
2,10,34,46,30,26,18,19
6,8,15,19,13,12,9,9
2,15,36,37,34,32,29,28
2,12,30,34,27,28,24,22
2,7,11,15,11,12,11,9
1,15,144,190,126,125,78,84
0,17,146,214,102,102,55,62
4,12,30,43,25,24,15,17
3,11,33,46,31,28,18,17
4,7,15,20,13,12,8,8
1,12,35,37,36,33,30,29
3,11,29,33,27,27,23,22
5,5,12,13,11,11,9,10
3,13,144,190,124,124,80,85
0,12,144,212,102,101,57,63
4,13,29,44,25,23,17,18
6,8,32,44,30,27,17,18
3,6,14,20,13,13,9,9
3,15,36,38,35,33,31,29
2,12,30,34,28,29,25,21
1,4,12,15,11,11,9,9
0,15,142,186,123,122,77,84
0,16,144,211,102,99,58,62
3,10,29,42,25,22,15,16
2,9,33,45,29,27,18,19
1,8,15,19,12,11,9,7
5,13,35,38,35,33,28,30
3,11,29,33,28,28,24,24
3,6,13,13,12,11,10,9
1,14,141,185,122,120,77,83
0,13,143,210,102,98,55,63
4,11,28,40,23,21,15,16
4,8,33,44,30,26,17,19
3,7,14,19,14,13,8,10
1,12,35,40,35,33,29,30
2,12,29,33,28,27,25,22
5,6,11,12,11,11,9,8
2,13,139,184,122,118,77,82
0,14,142,208,101,97,55,62
3,12,29,40,22,20,15,15
6,9,31,42,29,25,18,17
2,8,13,17,13,12,7,7
5,14,37,37,36,33,30,30
6,10,30,33,29,28,23,23
2,5,13,15,12,10,9,8
2,16,141,184,121,118,78,83
0,12,143,208,103,97,55,62
5,10,28,40,25,20,14,16
2,12,30,42,26,24,18,18
6,7,15,18,12,12,8,9
3,13,35,36,33,32,30,27
3,12,29,31,27,26,23,22
1,4,13,14,12,11,8,9
0,14,142,186,122,119,80,82
1,12,143,208,103,97,55,62
2,10,29,40,24,22,14,16
1,9,32,42,28,24,19,17
5,7,16,17,14,11,8,7
1,14,35,37,34,33,30,28
4,13,28,32,27,26,23,22
3,5,12,13,11,11,8,10
3,16,141,185,123,120,78,85
0,17,143,209,103,98,57,63
3,11,28,39,23,21,14,18
2,12,30,42,27,25,17,18
2,7,13,18,13,11,8,8
3,13,35,37,33,32,29,28
3,11,30,31,28,26,22,21
