"V2","V3","V4","V5","V6","V7","V8","V9"
1,1,0,1,1,1,3,1
1,3,2,1,2,1,3,2
3,2,2,3,4,1,5,1
0,2,1,0,1,1,3,1
0,1,0,1,1,2,2,2
0,3,1,1,2,0,2,1
2,2,0,2,0,1,3,1
0,1,0,1,0,2,1,0
1,0,0,0,1,1,1,1
2,3,1,4,2,1,3,1
4,3,2,0,3,3,2,4
0,2,0,1,2,2,3,2
0,2,0,1,0,0,4,1
2,3,2,2,1,0,4,1
1,2,3,1,2,4,4,2
0,0,0,0,1,1,0,1
0,1,0,2,0,0,1,0
2,2,2,2,2,3,4,2
1,3,1,4,3,2,5,2
1,4,0,1,0,0,3,1
1,2,1,0,0,0,1,1
3,2,2,1,3,3,3,3
1,4,0,2,2,1,2,3
1,2,0,2,2,0,1,0
2,1,3,1,0,3,0,2
2,3,2,0,3,1,3,3
2,3,11,9,6,9,14,7
4,3,8,7,5,7,9,4
0,2,3,3,2,3,3,3
0,2,14,11,7,14,22,6
1,3,15,11,8,14,21,5
1,1,2,1,0,1,1,0
1,2,2,1,1,2,3,4
2,3,6,7,6,7,6,3
1,4,19,25,18,25,28,18
2,4,14,18,14,18,15,11
0,1,5,6,5,6,6,3
0,1,35,61,44,62,60,29
1,0,32,53,31,49,43,23
1,1,1,2,2,3,1,0
1,3,4,3,3,4,2,1
2,2,8,11,7,7,7,5
3,6,19,26,17,18,20,16
2,7,12,18,10,12,14,7
0,0,1,2,1,2,3,1
1,4,39,67,27,34,40,23
0,6,31,67,21,28,32,18
0,2,0,1,1,0,1,0
1,1,3,5,2,3,4,3
3,5,6,9,6,6,5,6
1,4,20,22,18,17,20,6
3,3,10,13,10,11,12,5
2,0,1,3,2,3,0,0
1,3,33,46,25,27,32,10
1,2,28,49,22,20,29,7
3,1,4,7,3,4,3,2
2,0,3,3,2,3,2,1
0,4,5,8,6,5,7,3
1,1,15,17,13,14,18,10
3,2,11,12,8,9,9,5
0,1,2,2,2,3,2,0
0,1,22,31,20,22,30,11
0,0,24,31,17,21,27,9
4,1,4,5,3,4,3,2
0,2,2,4,3,3,4,1
1,2,6,7,6,5,7,4
2,2,17,19,15,17,16,8
1,2,9,12,10,8,11,4
0,0,1,3,2,1,2,0
3,0,29,35,21,24,25,12
2,2,25,33,18,20,23,9
1,3,4,5,3,2,5,0
2,0,3,6,3,4,3,2
2,0,6,8,4,7,5,4
2,2,15,15,11,14,15,8
0,4,9,10,9,9,12,5
0,0,2,3,1,1,2,0
1,1,18,18,11,16,19,10
0,3,19,20,10,14,18,8
0,1,2,3,2,1,4,1
3,0,2,3,3,3,2,1
4,2,6,7,5,6,5,5
2,1,14,15,12,15,16,9
3,4,11,12,8,9,9,7
0,0,2,4,0,4,2,0
2,4,16,16,9,14,16,8
2,1,17,16,9,14,15,8
2,0,3,3,2,3,2,3
0,1,3,0,1,3,3,0
1,2,5,6,5,6,8,4
3,1,12,11,6,9,11,8
1,2,6,9,4,8,9,5
2,1,0,1,0,0,2,0
1,0,10,13,6,10,11,8
1,0,11,13,5,8,10,6
2,4,4,2,2,2,2,1
1,0,1,2,2,1,2,1
3,2,5,7,4,5,5,6
0,2,10,8,7,10,11,5
2,4,5,5,5,4,5,3
2,0,0,1,0,0,0,1
1,0,9,11,5,8,9,7
0,2,10,5,5,6,9,4
1,2,2,1,3,2,1,2
1,0,1,3,0,2,0,2
1,2,4,5,4,4,8,5
4,2,7,7,6,7,7,2
3,0,2,5,4,4,4,3
1,0,0,0,0,0,0,1
0,3,7,5,5,5,8,1
2,1,6,4,6,6,7,3
2,0,0,0,0,0,1,1
0,1,3,1,0,0,2,0
2,2,4,4,5,3,5,1
3,4,2,3,4,5,5,3
2,3,4,3,2,3,3,0
0,0,0,0,0,0,2,0
3,5,2,3,4,6,4,2
2,3,2,7,2,5,5,2
0,0,2,1,1,0,3,1
1,1,1,0,2,0,1,0
3,6,1,5,3,4,2,1
3,6,3,2,3,1,4,2
1,3,2,2,1,3,2,2
1,0,0,0,0,2,2,4
1,3,3,0,2,0,6,2
0,4,3,1,1,1,4,0
2,2,0,1,0,2,1,0
2,4,1,0,0,0,1,1
1,3,5,2,2,0,4,2
2,4,1,1,1,5,4,2
2,2,2,1,1,0,4,4
0,1,2,0,3,0,1,0
0,3,1,2,1,2,4,0
3,6,0,3,2,1,1,2
2,1,1,1,0,0,2,2
0,0,0,1,1,0,2,0
1,6,3,2,1,3,3,2
2,2,1,2,2,1,5,3
1,2,1,0,3,0,2,2
1,2,1,0,0,1,2,0
1,6,1,3,0,1,2,1
2,6,0,2,1,0,4,3
1,1,2,2,2,0,2,1
0,1,1,0,0,2,0,0
3,5,1,2,1,3,2,3
1,5,3,1,3,1,5,0
0,2,0,2,1,3,2,1
1,2,0,0,0,0,1,2
1,3,3,0,2,1,4,1
0,4,3,0,3,2,5,2
2,3,1,2,0,1,1,1
0,0,0,0,0,0,1,0
2,4,3,2,2,1,4,3
3,5,1,4,2,4,4,2
2,2,2,2,2,0,1,1
0,0,0,0,1,0,2,1
0,4,2,1,0,1,4,1
0,4,1,2,2,1,2,0
0,0,1,2,0,1,1,2
2,1,1,0,0,0,1,0
1,6,2,2,2,3,5,0
2,5,3,2,3,2,5,2
0,2,1,1,2,1,4,1
0,2,0,3,0,1,1,0
3,4,1,1,1,3,2,1
2,1,3,2,2,0,2,2
2,2,1,2,1,0,3,1
0,3,1,1,0,0,2,0
1,5,1,2,1,3,3,1
2,5,3,1,1,2,7,2
1,5,1,3,1,3,4,2
0,1,0,1,2,0,1,0
2,5,2,2,1,0,3,2
1,3,1,1,1,2,4,2
1,1,1,2,0,1,0,0
1,1,1,0,2,0,2,0
1,5,3,2,1,1,6,2
1,4,0,4,4,1,7,0
3,4,3,2,2,0,4,1
2,3,2,0,1,1,0,1
0,3,2,4,2,2,3,2
1,6,0,2,0,2,4,0
2,1,3,0,2,0,2,0
1,0,2,0,0,0,1,0
1,5,0,5,2,1,3,4
0,7,1,3,1,2,5,2
1,3,0,1,3,2,0,1
2,0,1,0,1,1,3,4
1,4,2,2,0,0,3,0
0,3,1,3,1,3,5,1
2,2,1,0,2,1,2,3
0,0,1,0,0,0,0,1
1,4,1,2,1,1,3,0
4,3,1,1,4,1,3,3
2,2,1,2,2,1,3,3
0,1,1,1,0,0,1,0
1,3,0,0,2,4,4,3
2,3,1,0,2,3,2,2
1,0,2,2,2,0,1,2
1,1,0,0,0,0,1,0
3,5,1,1,1,1,3,1
1,4,2,4,0,2,5,2
2,6,0,1,0,2,2,0
1,1,0,0,2,1,0,0
4,4,3,1,4,0,4,1
0,3,0,5,0,0,4,1
0,3,0,1,1,3,2,0
1,0,1,0,1,0,0,0
2,5,1,3,3,1,3,1
1,5,2,0,3,3,3,0
0,0,2,1,3,1,3,1
1,2,0,1,0,0,0,0
1,6,0,3,0,1,2,0
0,5,3,2,4,5,5,0
3,1,1,0,1,1,2,3
0,1,0,1,0,0,0,0
3,5,1,2,2,2,5,1
1,5,4,2,5,2,6,2
0,3,1,1,1,0,4,0
1,3,0,1,0,0,0,0
1,5,2,1,1,4,4,1
2,3,2,0,1,3,2,2
0,2,1,3,1,0,1,0
0,2,0,0,0,1,0,0
2,5,3,1,2,2,3,2
2,5,1,3,1,0,4,3
2,4,0,3,2,2,4,1
1,0,3,0,2,1,1,1
2,3,1,1,2,0,1,1
0,4,0,4,2,2,5,0
1,1,2,1,0,1,1,1
0,0,2,0,0,0,0,1
3,4,0,4,4,1,3,1
2,5,3,2,3,4,4,2
2,1,2,1,0,1,2,4
0,1,0,1,2,0,1,1
0,4,1,3,0,2,6,2
2,3,3,1,0,2,3,2
1,0,2,1,3,2,1,2
0,1,0,0,0,0,0,0
1,4,2,4,0,0,3,1
5,3,2,2,3,3,4,4
2,2,0,2,1,0,3,0
0,1,1,1,0,1,2,0
2,2,2,2,0,0,3,3
3,3,3,1,2,1,2,2
1,4,1,2,2,1,2,0
0,0,0,0,0,0,0,0
3,4,3,2,1,3,1,2
0,6,2,2,2,4,5,0
1,2,3,1,1,4,2,1
2,0,0,0,0,0,2,2
1,4,0,2,3,2,3,1
0,4,1,1,1,1,6,1
1,0,3,0,1,0,1,2
0,0,2,0,0,1,0,0
1,6,0,0,2,1,4,1
2,1,4,3,1,6,5,3
1,0,1,0,0,1,2,2
2,2,0,2,2,0,0,0
0,1,1,6,3,4,9,2
4,0,4,5,1,6,6,3
4,3,3,1,2,2,1,1
0,1,0,1,2,0,0,0
1,2,1,5,0,3,5,1
2,2,16,23,20,25,25,4
0,3,12,17,12,15,15,3
0,0,6,7,3,6,3,2
2,0,36,70,46,73,55,3
1,2,28,52,32,50,32,1
1,2,4,4,2,4,1,1
1,0,5,5,5,6,4,2
2,1,7,7,7,8,5,3
2,4,21,28,20,22,21,5
3,2,16,20,15,12,15,5
1,0,1,0,2,2,1,0
0,3,38,73,43,41,44,1
0,4,28,61,30,25,30,4
0,0,2,3,1,1,0,1
2,5,6,9,7,4,5,3
0,3,4,8,6,2,6,2
2,3,19,23,19,17,18,2
1,3,12,17,12,8,13,1
0,0,1,2,1,1,1,0
2,0,42,58,29,31,29,1
0,2,32,48,25,22,24,0
0,3,1,3,3,0,1,0
3,1,5,8,3,3,4,1
2,1,6,7,5,4,4,2
1,4,20,21,18,20,21,2
3,3,12,14,10,10,11,3
0,0,1,2,1,2,1,1
0,1,32,44,32,31,32,0
2,0,27,40,23,25,24,0
0,0,2,3,1,1,1,4
3,2,6,8,5,5,4,1
1,2,6,8,4,4,6,0
5,0,17,21,18,20,18,3
2,2,12,13,11,12,12,6
0,1,1,1,3,2,2,0
3,0,27,39,27,27,25,1
2,0,21,30,21,21,19,2
0,0,2,2,2,2,2,1
0,2,3,4,5,3,5,0
2,1,5,8,5,4,5,2
0,2,16,17,17,17,18,3
3,4,9,11,12,12,10,1
0,0,1,3,1,2,2,0
2,0,22,27,23,23,20,5
0,3,16,20,18,17,16,2
1,1,1,2,2,1,2,0
2,0,4,6,6,5,4,2
1,0,5,6,5,5,4,0
3,2,12,15,14,13,11,1
4,2,9,10,10,9,8,3
0,0,2,0,1,1,1,1
0,3,16,19,15,13,15,0
1,1,11,15,15,12,13,1
2,0,1,1,2,2,0,2
1,0,7,5,4,4,7,2
0,1,5,3,4,3,6,1
1,2,10,10,10,11,13,4
4,2,7,8,7,8,9,3
0,0,0,3,0,2,0,0
1,0,10,14,11,14,11,1
3,2,10,13,9,11,10,1
0,3,1,0,1,1,1,1
1,2,2,5,3,5,4,0
0,2,4,6,3,4,2,0
3,5,7,7,8,8,8,0
3,2,5,9,6,7,7,2
0,0,0,1,0,0,0,1
1,1,11,12,11,10,9,3
0,2,7,11,8,9,10,2
2,1,1,2,1,0,0,0
2,0,2,3,2,3,2,1
0,0,4,6,4,4,5,3
3,3,3,10,5,8,6,3
2,1,2,6,3,5,3,3
1,1,0,0,2,0,1,0
0,2,3,13,6,8,9,1
2,4,1,10,4,6,3,0
1,0,0,1,0,0,0,1
1,0,2,4,3,2,5,5
3,3,2,5,4,4,3,1
3,4,2,6,5,2,4,2
3,3,0,5,2,3,3,1
0,0,0,3,0,2,1,0
2,1,1,8,1,0,2,1
3,3,2,8,2,1,5,3
0,1,0,2,0,2,1,0
3,2,1,4,0,2,0,0
1,1,2,3,3,2,5,2
2,3,1,7,1,6,4,2
3,1,1,6,2,2,2,1
0,1,3,2,2,0,2,0
1,2,1,8,2,1,6,2
3,2,1,7,1,1,3,0
1,0,2,3,1,1,0,1
1,1,1,4,3,2,2,1
1,2,3,4,0,0,2,1
2,0,2,5,4,1,4,4
0,2,3,5,2,1,4,2
0,1,0,3,0,3,3,0
3,0,0,8,0,2,3,1
1,2,2,8,3,1,2,1
0,0,0,1,0,0,0,2
1,0,0,6,0,1,3,2
2,0,1,5,2,4,3,1
3,3,4,5,2,2,6,2
2,2,0,6,0,4,3,2
2,0,1,4,2,0,0,1
0,2,2,7,3,0,5,2
1,2,2,8,1,2,5,2
1,0,0,4,0,0,1,0
1,0,2,4,2,2,2,2
0,1,2,4,2,1,4,3
2,1,2,6,2,4,4,2
1,0,1,5,2,0,2,2
2,1,1,0,2,0,2,1
0,3,2,11,0,1,6,0
2,2,0,9,1,1,4,0
1,1,0,1,2,1,1,2
1,1,3,3,1,1,2,2
1,0,1,5,1,1,3,1
3,2,2,3,4,1,4,3
0,2,3,3,2,0,3,4
1,0,0,3,0,0,1,0
4,1,1,9,2,2,4,1
1,1,3,6,2,1,3,3
0,1,2,1,1,0,0,1
1,2,0,7,1,0,5,1
1,3,1,4,1,2,3,0
0,2,2,7,1,1,4,3
2,3,1,5,1,1,3,0
1,0,2,2,2,3,0,1
1,0,1,9,0,1,3,3
1,2,1,10,1,1,3,2
1,1,1,1,2,1,4,1
1,0,1,2,0,1,3,1
1,1,2,5,2,2,3,1
4,2,1,5,2,1,3,1
2,1,3,3,4,3,3,2
0,0,0,1,2,0,4,1
4,3,0,11,0,1,3,1
2,2,0,7,1,2,6,3
0,0,2,0,2,1,2,1
0,0,0,4,2,0,4,2
1,2,0,5,1,0,4,0
2,0,3,4,5,2,4,4
1,1,1,4,2,0,2,2
0,1,0,3,0,0,2,0
1,1,2,8,1,2,3,0
3,2,3,7,1,2,1,3
0,1,0,5,1,1,1,2
0,1,1,4,0,0,5,0
3,1,1,3,1,1,1,1
1,4,2,6,3,0,5,2
2,2,0,6,1,0,4,0
2,1,1,1,0,2,2,0
2,0,3,9,3,1,2,3
1,2,1,9,1,1,3,0
1,2,1,2,1,1,3,0
0,2,2,2,2,0,4,1
1,0,2,5,3,0,3,1
4,2,1,7,3,2,6,1
2,1,2,3,2,2,4,3
1,0,0,2,1,0,0,1
0,3,0,11,1,1,5,0
1,2,1,7,0,3,4,1
2,0,1,1,1,0,0,2
1,1,0,5,3,1,3,1
2,2,0,5,0,2,5,1
2,1,2,5,2,2,3,6
1,4,0,8,2,0,4,2
0,0,1,4,2,1,2,0
2,1,3,6,0,3,4,2
1,1,2,8,2,1,3,3
0,2,0,2,1,0,1,0
0,1,2,3,0,3,3,1
2,0,2,5,1,4,1,2
1,3,3,8,2,0,5,1
3,2,2,4,2,3,3,2
0,0,0,0,0,0,3,2
2,1,0,10,4,0,3,3
0,3,1,8,2,0,5,0
0,0,2,0,0,1,1,0
2,1,1,4,0,2,2,2
2,3,0,7,2,1,4,1
3,3,1,3,1,4,3,2
2,2,2,2,2,2,3,1
1,2,0,4,2,0,2,0
1,0,1,10,0,1,6,1
1,1,5,7,3,2,5,2
1,1,0,2,2,1,1,1
0,2,1,5,1,1,3,0
1,0,2,5,0,2,4,3
1,2,1,6,3,2,4,2
1,2,1,7,3,1,2,1
0,0,3,2,0,2,2,1
0,0,1,8,0,2,3,1
1,2,2,6,2,2,3,2
0,1,0,2,0,1,2,0
0,0,1,4,1,1,2,4
2,0,2,5,1,2,1,1
2,0,1,7,3,2,5,2
2,1,2,5,1,2,3,3
0,2,1,1,0,1,0,0
2,2,0,10,1,0,3,0
2,1,2,8,1,1,5,1
2,0,2,2,1,1,0,1
1,3,1,2,3,3,2,0
0,3,0,4,1,1,3,0
3,2,3,5,0,3,4,4
1,2,3,3,3,3,3,0
0,0,0,1,1,0,1,1
0,0,2,10,0,1,3,1
3,0,3,8,1,2,2,1
0,2,0,2,0,2,0,0
1,2,1,4,2,0,4,2
2,0,1,6,1,3,2,3
1,3,2,7,4,1,6,1
3,0,1,5,2,1,3,3
1,1,0,3,0,2,0,1
1,1,2,8,2,1,3,0
1,3,0,7,2,2,5,3
4,1,2,3,1,1,0,2
1,1,2,5,0,2,3,2
0,3,2,2,3,2,6,0
3,3,3,6,2,3,3,5
2,3,3,7,3,1,3,2
0,0,0,3,1,0,2,0
1,0,0,7,1,1,4,2
4,2,2,7,0,1,3,4
0,0,1,1,1,0,1,1
1,3,2,2,4,1,4,1
3,3,3,4,2,1,2,3
2,2,12,26,9,26,25,11
1,3,4,10,5,12,13,6
2,2,0,5,1,2,2,0
2,0,16,45,9,65,55,17
0,1,15,42,10,51,36,11
0,1,2,7,2,3,2,0
2,1,2,6,4,8,4,4
1,1,3,9,4,8,5,4
1,3,18,25,21,21,23,9
5,2,10,15,11,11,10,6
0,0,3,4,3,5,6,3
0,0,41,78,42,52,43,12
0,2,28,61,30,34,30,11
2,2,0,4,1,5,3,1
1,1,6,10,5,7,6,4
1,2,4,6,5,6,6,3
3,4,20,26,13,17,19,5
1,4,10,11,7,8,10,4
0,2,5,6,3,2,4,1
1,4,45,55,23,27,36,8
2,3,41,57,19,23,28,7
1,3,7,6,2,2,5,2
1,4,8,8,5,4,5,3
2,3,6,10,6,6,5,3
0,2,19,19,10,16,20,5
2,2,11,10,5,9,11,4
0,0,2,2,0,3,1,2
0,1,30,27,9,21,25,4
0,1,29,24,8,17,23,3
3,3,3,5,2,4,3,2
1,1,7,9,3,7,5,3
0,0,5,5,3,5,7,4
3,4,17,19,11,17,17,3
2,2,10,12,5,10,9,3
0,0,2,3,0,0,3,0
0,6,26,31,14,19,22,0
3,5,21,28,9,18,17,0
2,1,3,7,3,2,4,4
0,3,6,8,4,5,7,2
2,3,5,8,5,5,6,0
4,4,14,16,9,13,15,2
2,3,11,11,7,8,11,1
0,0,2,2,1,3,2,0
3,3,17,21,11,14,15,1
1,2,15,18,8,13,15,4
1,1,3,3,3,1,4,2
1,3,5,5,5,5,4,0
2,3,5,7,3,6,5,2
3,4,16,15,11,12,18,3
2,6,10,11,7,10,11,3
0,0,2,4,0,3,1,0
2,2,17,15,7,11,13,3
1,3,16,13,8,9,11,1
0,1,4,2,1,3,1,0
2,4,5,6,4,6,5,2
3,4,5,4,4,4,5,1
4,4,13,17,9,15,15,2
4,3,7,9,4,8,8,4
0,0,1,1,0,0,5,2
0,1,11,13,8,13,18,0
0,2,8,13,6,14,14,1
1,1,0,2,0,0,1,1
2,1,6,6,5,3,4,2
0,2,6,6,5,6,6,1
1,0,18,15,6,10,12,3
1,2,6,6,4,6,6,2
0,3,2,3,1,1,0,0
3,2,12,13,3,7,10,1
3,1,12,10,5,6,11,3
0,1,3,1,0,0,2,0
0,2,6,6,3,5,5,1
1,1,5,6,3,6,6,4
2,3,8,9,1,9,10,1
3,1,4,5,0,5,3,2
1,0,1,4,1,0,1,1
1,0,6,9,2,5,8,3
1,3,6,9,1,5,7,0
0,1,0,3,1,3,1,1
2,3,4,5,2,3,4,3
2,1,5,5,3,2,4,1
1,1,3,7,1,2,6,2
0,3,0,3,0,3,1,1
2,0,1,3,1,1,1,0
2,0,2,7,2,2,6,3
1,2,4,6,1,4,6,2
1,2,1,3,1,2,0,0
1,1,1,4,3,2,3,3
2,2,1,3,2,0,3,2
1,2,1,1,1,4,4,1
1,2,0,2,1,2,1,3
1,0,0,0,1,0,2,1
0,0,3,0,2,2,6,0
3,3,2,3,0,4,4,1
2,2,2,0,2,2,0,1
0,0,2,1,2,0,4,2
2,1,3,2,1,0,4,1
4,3,3,3,3,1,3,2
1,0,2,1,1,2,2,1
0,0,1,2,0,1,4,1
0,4,0,3,1,2,4,0
3,1,2,0,3,3,3,3
2,2,2,2,1,0,3,2
1,2,2,3,1,0,4,2
0,2,0,3,2,3,4,0
1,2,3,2,2,1,5,2
1,1,1,3,0,2,3,1
2,4,1,0,1,1,1,1
0,0,2,1,2,1,2,1
2,2,4,2,0,0,6,2
3,2,0,3,0,2,1,2
2,2,1,0,2,2,2,1
1,0,3,0,3,1,4,2
1,2,2,0,3,1,4,2
2,2,3,1,3,0,3,1
0,0,0,1,0,0,2,0
0,1,0,1,0,1,3,1
3,3,2,1,3,2,1,1
1,0,4,0,2,0,2,0
2,2,0,2,1,0,6,2
1,4,3,1,1,2,2,1
3,2,3,3,3,0,4,3
2,2,1,3,0,1,4,0
0,0,1,1,0,2,5,2
1,1,3,2,2,2,1,2
2,1,3,1,3,1,3,2
0,1,0,1,1,0,3,1
1,1,3,1,1,1,3,1
2,1,2,2,2,2,2,1
2,3,1,2,1,2,5,1
3,3,1,0,2,1,3,3
1,2,1,0,0,0,1,0
2,1,1,2,2,1,5,0
1,3,2,3,0,3,5,1
1,2,3,1,1,2,0,1
2,0,1,2,3,0,3,1
1,2,1,2,1,0,3,2
2,1,3,2,2,3,3,3
2,0,2,2,2,0,2,2
1,1,0,2,0,0,3,1
1,2,2,2,0,2,3,1
3,1,3,0,2,5,4,2
2,0,0,2,2,0,1,3
1,1,0,2,0,1,2,0
0,1,2,2,1,2,3,1
3,2,0,3,3,1,3,3
0,1,1,1,1,0,2,2
1,0,2,1,1,0,2,1
1,0,2,0,0,1,3,1
1,1,0,3,1,2,3,2
0,1,0,1,2,2,2,2
2,0,3,0,3,1,3,0
2,1,0,2,0,1,3,0
0,4,3,1,3,1,3,1
1,1,1,2,1,2,1,2
2,0,0,0,1,1,2,2
1,2,0,3,1,2,3,1
0,2,2,2,0,2,4,1
2,0,3,0,1,0,1,1
1,1,0,1,3,1,1,0
0,2,0,2,1,1,4,0
4,2,3,1,4,1,3,3
1,1,0,0,2,1,2,1
0,2,0,2,0,0,0,0
0,1,1,3,1,1,3,1
1,1,3,0,2,1,2,3
2,3,1,2,2,0,1,0
2,3,0,4,2,1,3,2
0,0,4,2,0,2,4,1
2,3,2,3,2,0,4,1
1,1,0,3,3,2,2,3
1,0,1,1,0,2,1,1
4,1,2,1,0,1,1,1
1,3,2,1,3,1,3,0
1,1,0,1,1,1,2,1
2,1,2,2,1,2,2,2
3,2,0,1,3,2,2,1
2,2,3,3,3,3,5,2
2,1,2,1,2,0,3,3
1,2,0,0,1,0,1,1
0,2,1,1,0,1,6,1
1,1,2,4,0,1,5,2
2,0,1,1,0,1,0,2
2,2,0,0,2,2,3,1
1,3,3,3,2,0,5,0
4,4,0,0,3,2,5,4
0,2,1,1,2,1,3,2
0,0,1,1,2,0,2,2
0,1,1,1,0,2,3,1
2,2,2,1,1,0,3,0
0,1,0,0,1,0,3,0
1,2,2,3,1,0,1,1
2,0,4,1,1,1,3,2
2,2,2,2,2,1,4,3
3,0,1,2,2,3,1,4
3,1,1,0,0,1,3,2
1,1,1,0,1,1,4,1
0,2,1,2,1,2,5,0
2,0,2,2,1,1,1,1
1,0,3,1,1,2,4,2
1,2,0,1,2,2,3,0
2,0,4,3,2,3,2,3
3,1,2,2,2,1,2,2
0,4,0,0,1,0,5,0
1,3,1,3,2,1,3,1
1,1,1,3,1,3,3,3
0,1,3,1,2,2,2,1
0,2,1,0,2,2,4,1
2,1,0,3,0,1,3,1
0,2,2,2,2,1,5,1
1,1,0,1,2,0,2,1
2,1,2,0,0,0,0,0
2,1,2,1,1,0,4,2
2,2,1,1,3,2,4,0
1,2,0,1,0,1,2,0
2,1,0,4,1,1,2,2
1,1,3,3,2,3,3,2
3,0,2,1,1,2,4,4
1,3,0,0,1,0,2,1
0,0,1,2,0,0,1,0
1,3,2,0,2,0,1,1
3,0,4,0,1,2,4,2
1,2,1,2,2,0,2,2
3,2,1,3,2,1,5,2
2,1,1,0,2,3,1,1
1,3,2,1,1,1,4,1
2,0,1,3,0,0,0,0
3,0,1,2,1,1,0,1
0,1,1,0,1,1,5,2
2,3,1,0,3,1,5,2
1,1,0,2,2,1,3,2
2,0,2,0,1,2,1,1
1,1,1,1,0,1,1,2
3,2,1,3,3,2,3,2
2,0,1,3,0,3,1,1
0,0,0,0,0,0,2,1
2,3,0,1,1,0,4,1
3,1,1,3,1,2,4,1
1,0,2,0,0,1,1,1
0,1,1,3,2,0,3,2
0,3,0,0,1,2,3,1
1,1,6,12,3,3,8,9
0,1,2,0,1,1,2,2
2,4,2,4,1,1,3,0
2,1,3,11,1,3,9,7
2,1,3,9,0,0,6,5
1,1,3,2,1,1,3,3
0,1,2,5,2,2,7,3
3,2,3,4,0,4,2,3
2,2,22,31,20,27,25,20
2,3,9,14,11,13,9,8
1,0,0,0,3,4,2,3
2,0,62,106,55,97,53,39
0,0,46,73,39,58,31,27
3,3,4,7,7,6,3,1
4,2,11,10,8,11,5,7
0,1,8,9,9,7,7,7
4,8,28,36,22,28,24,22
2,4,13,16,8,9,9,8
0,0,4,3,4,4,3,5
0,4,71,120,51,74,48,47
2,6,57,101,38,49,31,29
4,2,4,7,5,3,1,2
1,4,10,11,12,7,7,9
0,4,9,10,8,7,7,6
3,5,28,35,18,20,22,20
2,8,13,18,11,11,10,9
1,1,2,3,2,3,3,1
2,2,73,112,31,48,39,37
0,2,65,101,26,33,30,27
2,5,8,13,6,4,5,5
2,4,10,13,5,6,4,4
3,3,10,12,8,7,5,7
2,5,27,32,15,22,22,17
4,3,13,17,8,10,8,6
1,0,6,4,4,1,2,1
0,2,54,70,24,35,36,26
0,3,51,68,18,26,28,19
4,4,8,11,4,4,3,2
1,1,9,10,9,6,5,5
1,3,9,9,5,3,4,4
2,4,24,32,15,22,23,16
4,5,15,18,11,10,12,10
0,0,3,1,2,1,2,0
0,1,51,66,23,38,38,26
2,3,42,60,18,28,26,18
2,3,5,4,4,2,2,4
0,5,7,9,6,5,7,4
1,3,7,11,5,7,7,5
3,3,25,26,15,21,18,15
1,5,13,15,10,11,14,8
0,1,1,4,1,2,2,0
2,2,45,45,20,31,29,20
1,2,40,42,16,24,22,16
1,4,5,8,2,2,2,3
1,4,6,9,5,6,6,4
2,2,8,10,7,9,8,7
2,4,20,22,15,21,19,14
2,7,12,14,10,10,11,6
0,0,2,2,3,0,1,0
0,3,27,39,17,29,25,17
2,5,24,38,15,22,20,12
3,4,5,7,5,4,3,3
0,4,6,8,4,4,5,4
2,7,8,10,6,7,7,4
3,4,19,21,8,12,15,13
1,3,11,11,5,7,7,8
0,3,2,6,0,1,3,1
1,4,19,22,3,11,12,9
0,2,18,22,5,11,11,10
1,4,4,7,2,3,3,2
2,2,5,7,2,4,6,2
3,3,7,8,3,8,8,5
2,3,13,15,3,11,12,11
3,6,5,8,1,5,7,3
0,1,2,3,0,3,1,1
1,1,7,10,2,8,7,8
0,4,8,11,2,7,9,6
1,2,3,6,2,4,5,4
2,2,4,2,1,3,3,2
2,3,4,8,3,6,6,4
2,4,9,17,0,10,11,4
5,1,3,5,4,5,5,2
0,1,3,3,1,2,0,2
1,1,5,14,2,7,8,5
1,4,4,11,2,5,7,3
2,2,3,3,1,3,3,3
0,1,3,5,1,4,4,3
1,3,2,8,1,3,6,3
4,1,4,9,2,6,4,2
2,0,1,1,2,1,2,1
0,1,0,4,1,2,2,3
1,2,2,8,0,2,6,1
3,1,2,8,1,4,4,1
1,0,2,3,3,2,2,2
0,0,0,4,1,0,2,2
2,3,2,8,0,2,4,0
2,3,3,1,3,1,3,2
1,1,0,1,1,0,2,1
0,2,1,0,0,1,3,0
2,2,4,0,1,2,3,4
0,1,1,2,2,1,4,3
2,2,1,3,2,1,4,2
0,2,0,1,1,2,3,2
2,0,3,1,1,1,3,2
2,2,1,3,1,1,6,2
1,0,2,1,2,1,1,2
1,1,0,0,1,1,0,2
0,3,1,1,3,1,6,2
2,1,2,2,2,0,3,2
2,2,1,0,1,2,1,4
1,2,0,1,3,0,2,2
0,2,0,2,2,0,4,1
3,2,3,0,3,3,2,4
1,2,0,1,2,0,2,0
0,1,2,1,0,0,4,2
2,2,3,0,0,2,3,1
0,2,3,2,2,3,4,2
0,2,0,2,3,1,2,1
0,2,0,3,1,1,3,1
3,1,3,2,3,4,4,3
2,2,2,3,3,2,6,2
0,3,0,1,0,0,4,1
0,1,2,0,0,0,3,1
1,0,1,3,1,3,3,1
0,4,0,2,3,1,5,0
1,1,3,2,1,0,3,2
3,0,2,1,0,2,2,3
1,2,0,0,1,3,3,2
2,3,3,2,4,2,5,2
2,0,2,2,1,1,4,0
1,2,1,0,0,1,1,1
0,2,0,0,1,2,2,1
3,0,0,2,1,1,5,0
2,2,1,2,1,0,3,1
0,2,2,3,0,2,0,2
