"V2","V3","V4","V5","V6","V7","V8","V9"
4,10,13,4,40,53,30,10
2,6,8,6,12,14,7,4
0,8,5,4,10,8,8,2
1,6,4,3,11,8,6,3
3,21,22,15,23,19,21,7
4,10,10,8,11,9,7,2
1,1,1,2,0,2,0,0
0,40,58,35,73,63,50,11
0,31,51,29,67,56,40,9
5,9,10,11,16,14,10,5
5,9,12,11,17,17,11,6
2,5,7,4,9,7,6,2
5,22,22,15,20,16,18,4
3,7,9,7,9,8,7,4
0,0,1,1,0,0,0,0
1,40,48,34,47,33,34,5
1,31,42,34,41,30,29,5
6,10,14,11,14,11,9,4
2,11,17,12,14,12,12,6
3,6,7,7,8,5,6,3
5,18,17,13,15,12,14,6
1,8,10,5,7,2,8,3
0,2,0,0,1,1,1,0
3,28,31,19,26,18,21,4
2,23,27,12,20,14,17,4
4,11,12,8,9,5,9,3
1,12,13,7,11,7,11,4
3,7,7,5,6,5,6,2
2,19,18,7,13,9,14,4
3,8,6,4,6,4,6,3
0,1,0,1,1,0,2,0
4,21,24,13,14,11,16,4
0,19,23,9,13,8,15,4
3,9,9,5,7,4,8,2
5,12,11,6,6,5,7,0
2,5,8,5,5,3,7,3
4,19,16,7,14,13,16,3
4,7,6,4,4,5,4,1
0,0,1,0,1,0,1,0
1,20,24,8,20,13,22,3
3,21,22,8,16,12,17,1
2,7,8,5,5,7,6,2
3,9,11,6,9,5,7,1
2,9,8,3,7,3,6,2
4,18,18,8,17,11,15,3
2,8,10,5,7,5,8,4
0,1,0,0,1,0,2,0
4,25,29,11,24,17,24,0
4,20,25,11,20,13,18,2
3,7,9,6,7,3,7,4
1,9,9,6,7,5,7,2
4,7,8,5,5,5,7,1
3,18,17,5,16,8,15,5
3,11,10,4,7,5,7,2
0,2,0,0,0,0,1,0
3,20,24,8,21,12,18,1
1,20,21,8,18,10,14,1
2,9,9,4,8,6,9,2
3,8,7,6,7,7,7,3
4,7,6,6,7,4,5,0
3,18,14,6,9,7,12,3
3,9,8,3,3,4,4,3
0,1,1,0,0,0,0,0
1,15,13,7,8,5,9,1
2,15,12,7,6,5,9,0
4,7,6,7,4,5,6,2
3,8,7,8,5,4,4,1
3,7,6,3,5,1,3,3
5,16,11,6,3,9,10,4
3,7,5,3,4,4,3,2
0,1,0,0,0,0,0,0
1,12,10,4,4,6,9,3
3,12,7,5,1,6,8,0
4,8,5,3,4,4,5,2
4,8,7,3,4,4,4,5
1,6,4,4,0,1,4,1
4,15,9,4,4,2,5,3
1,8,3,4,3,2,4,5
0,2,0,0,0,1,0,0
4,11,7,5,1,2,8,2
3,10,5,3,3,2,5,3
1,6,4,4,2,1,3,3
2,8,4,4,1,1,4,0
2,6,4,2,2,3,2,2
2,15,4,4,2,0,4,4
1,6,2,4,2,3,3,2
1,3,0,0,0,0,0,0
1,9,5,3,4,2,4,3
0,9,2,4,0,0,3,2
3,8,2,4,1,2,3,0
2,5,2,2,2,4,3,3
1,5,2,3,2,2,2,3
2,14,1,3,0,1,4,0
3,6,3,1,4,3,3,2
0,0,0,0,0,0,0,1
1,11,0,4,0,0,5,1
2,9,0,4,2,1,4,1
2,6,2,1,3,2,4,1
1,4,2,3,2,1,2,2
0,7,0,4,1,2,4,0
3,13,1,3,3,3,4,1
2,7,3,1,2,1,2,3
0,3,0,1,0,1,0,0
5,11,0,6,1,1,6,0
2,9,2,1,1,2,4,2
1,6,3,4,2,2,4,2
1,6,0,3,1,1,3,0
2,5,1,3,0,0,2,0
1,13,3,3,1,0,3,2
1,8,0,6,1,1,3,2
0,1,0,0,0,0,0,0
5,8,3,2,3,4,3,3
1,10,2,4,4,3,7,2
1,6,0,5,2,0,4,3
2,5,3,3,0,1,3,1
1,5,1,2,1,3,3,2
0,15,1,5,2,2,7,1
2,7,3,1,2,3,2,1
0,1,0,0,0,1,0,0
0,9,1,3,2,1,5,3
2,10,0,3,1,0,4,0
2,7,6,4,2,2,4,2
2,5,1,2,3,2,3,3
0,6,1,3,2,0,3,1
3,12,3,2,2,1,1,3
1,7,2,4,4,1,3,1
0,4,0,0,0,0,1,0
0,10,3,2,0,1,5,1
3,8,3,2,1,2,2,2
2,7,0,3,2,2,3,3
0,6,2,3,3,0,6,1
2,5,2,2,0,2,3,1
0,13,0,3,3,2,3,4
2,7,2,3,1,1,3,2
0,0,0,0,0,0,0,0
2,8,1,3,3,3,2,2
0,8,0,2,2,1,3,3
3,7,1,4,4,0,3,1
3,4,3,2,0,2,4,3
2,5,3,3,1,2,1,3
1,15,0,5,3,1,5,2
3,7,4,3,1,3,3,3
2,1,0,0,0,2,0,2
2,9,0,6,3,2,3,2
1,10,1,3,3,0,4,1
3,5,4,3,1,3,4,3
1,5,1,0,0,2,3,4
2,7,0,3,2,1,2,0
3,13,3,3,1,6,3,4
3,6,3,1,1,3,4,3
0,3,0,0,1,0,0,0
2,8,2,6,4,3,3,2
2,8,1,5,0,2,3,1
3,7,3,3,2,1,2,2
1,8,1,3,1,3,3,0
1,4,0,1,1,0,5,1
2,14,2,4,1,2,3,3
2,8,2,4,2,2,4,2
0,1,0,1,0,0,0,0
3,7,4,4,2,1,5,3
2,9,2,1,2,4,4,1
0,7,1,2,2,1,5,1
1,4,0,3,2,1,3,1
3,4,3,3,1,1,2,3
3,13,1,5,1,1,4,1
2,6,2,4,0,2,4,5
0,2,0,0,0,0,0,0
1,10,2,2,2,2,4,0
0,10,0,3,2,0,4,2
1,7,4,6,1,2,4,3
2,4,2,2,1,1,1,3
0,7,1,2,2,2,3,0
3,13,3,3,0,2,2,2
4,8,1,3,2,4,3,2
0,3,0,0,0,0,0,0
1,8,2,2,2,2,6,2
2,8,1,7,3,2,2,4
3,6,3,3,5,4,2,2
0,8,1,1,2,2,4,0
2,5,0,3,3,1,3,3
2,14,4,5,2,2,2,1
2,7,1,2,1,2,3,0
0,1,0,0,0,0,0,0
2,9,2,7,2,1,2,3
0,9,2,2,0,4,4,2
0,8,1,2,4,1,4,0
3,6,1,4,4,1,2,2
3,5,2,4,1,3,2,3
1,15,2,3,2,2,6,1
2,9,1,4,4,1,3,3
0,0,0,1,0,1,0,0
0,10,3,3,2,1,4,0
0,10,1,3,2,0,5,2
2,5,2,3,2,1,3,2
3,7,1,4,0,4,2,2
0,5,3,3,2,1,5,1
4,11,2,5,2,3,3,4
2,7,3,2,0,3,2,2
0,4,0,0,0,0,0,0
2,9,0,4,4,1,6,3
4,9,0,3,2,2,1,3
1,6,3,3,2,3,4,3
1,7,2,2,4,1,5,1
1,7,3,3,1,1,5,1
2,14,4,1,2,3,5,1
2,9,3,5,3,3,5,1
0,0,0,0,0,0,0,0
3,8,1,2,1,3,4,2
0,8,2,2,0,1,5,1
2,8,3,3,3,0,4,0
2,5,1,4,2,2,2,2
2,4,1,4,0,4,3,2
2,15,2,3,3,0,4,3
4,5,1,6,4,4,2,4
0,1,0,0,0,1,0,0
0,8,2,3,3,0,5,1
2,10,1,3,4,0,3,1
4,7,2,4,3,2,3,2
2,5,1,4,0,1,1,2
1,5,2,3,3,0,5,1
4,14,1,6,2,2,3,4
1,7,2,4,1,2,4,3
0,2,1,0,0,0,1,0
1,11,3,6,6,1,4,1
2,8,0,3,1,5,1,3
2,6,2,5,0,2,2,2
0,5,3,3,3,0,6,3
1,6,1,2,2,3,3,0
1,12,2,4,1,2,5,2
1,7,2,3,2,1,6,1
1,4,0,0,0,0,0,0
1,9,0,4,0,3,3,2
2,8,1,3,2,0,3,2
1,7,3,2,4,2,4,1
1,6,2,3,1,3,2,1
2,6,0,5,0,3,2,3
2,14,2,3,3,0,4,0
2,8,2,4,2,4,2,1
0,1,0,0,0,0,0,0
1,8,3,2,1,0,6,3
0,8,4,3,4,1,4,0
4,8,2,4,2,4,2,2
5,8,0,5,1,2,2,4
2,4,3,2,3,1,3,4
4,14,1,5,0,3,2,2
1,6,1,4,1,2,3,3
0,1,1,0,0,0,1,0
2,11,4,3,2,2,4,0
2,10,0,4,0,4,2,2
4,6,2,3,3,1,5,3
1,4,4,2,4,0,3,1
0,5,1,3,1,3,3,1
3,13,4,3,5,4,9,5
2,7,6,3,6,3,5,2
0,1,0,0,0,1,1,0
3,10,7,6,5,4,11,3
2,10,9,3,6,2,9,1
2,7,6,4,7,4,7,2
0,6,3,5,4,5,5,2
3,6,4,5,4,3,3,2
3,18,20,12,23,18,19,6
1,8,7,7,9,13,9,5
0,1,0,2,0,2,0,0
1,29,51,36,73,65,47,7
2,21,41,27,61,67,35,6
3,7,8,10,11,14,9,6
2,9,9,10,14,14,9,3
2,8,7,4,9,7,4,3
4,21,21,18,21,20,18,5
5,8,11,8,8,8,6,2
0,1,1,0,2,1,0,0
2,40,53,40,58,46,38,6
0,31,44,35,52,40,31,3
4,10,12,11,15,11,10,5
5,11,15,13,17,15,9,4
3,5,8,7,7,8,5,3
4,20,18,16,16,12,16,6
4,8,8,8,8,5,5,3
0,0,0,1,1,0,0,0
2,31,36,28,32,17,24,5
2,27,31,25,26,14,19,2
3,10,11,10,12,7,7,5
4,11,13,10,13,6,10,5
3,7,9,8,7,3,5,1
6,18,16,11,15,10,11,6
4,8,8,5,6,4,6,4
0,0,1,2,0,0,2,0
2,23,19,16,16,11,14,1
2,17,17,15,15,10,11,3
4,8,8,6,6,3,6,3
3,10,9,11,7,5,8,2
2,7,5,6,5,4,5,1
5,16,18,6,13,9,14,3
3,9,7,7,5,6,7,2
0,2,1,0,2,0,1,0
5,16,18,10,15,11,15,4
2,16,16,10,13,6,13,1
2,6,6,6,6,4,6,0
3,9,7,5,7,6,7,2
2,6,6,3,5,3,5,3
3,18,15,7,9,9,10,2
3,9,7,4,5,5,4,0
0,0,1,0,1,0,0,0
3,16,16,10,10,6,12,2
3,15,14,11,9,6,9,0
4,8,6,6,5,5,5,4
3,8,9,7,8,5,7,3
2,7,6,6,5,2,5,1
3,16,12,7,11,8,10,3
4,8,7,3,6,3,7,3
0,1,0,0,0,0,0,0
1,14,11,7,9,6,9,0
5,14,9,6,7,6,8,1
4,7,6,5,5,4,6,2
2,9,6,8,5,4,6,2
3,7,4,5,3,3,5,1
4,15,12,4,8,4,9,3
0,6,4,3,3,2,5,1
0,2,0,0,0,1,0,0
5,14,9,5,5,6,6,2
3,10,8,4,5,4,7,1
3,6,4,5,3,3,5,2
2,10,6,5,3,4,6,0
3,5,5,1,2,4,3,2
2,16,6,5,3,2,5,1
3,6,5,1,2,3,3,3
1,1,0,0,0,0,0,1
3,10,7,5,3,1,4,1
5,10,6,3,1,2,5,1
4,6,6,4,3,2,4,3
3,7,6,3,4,3,2,3
1,5,4,4,2,1,5,1
5,15,7,2,3,3,4,2
3,5,4,3,4,2,4,3
0,1,0,0,0,0,1,0
2,11,5,4,0,2,5,1
1,10,4,3,1,3,3,1
4,5,3,3,3,2,4,2
2,6,3,4,4,0,3,2
0,7,2,4,1,0,4,1
4,11,3,4,3,2,4,3
3,7,0,2,2,2,5,1
0,2,0,2,0,0,0,0
4,8,3,4,1,2,2,2
1,7,2,2,3,3,5,3
3,6,2,4,3,0,3,3
1,5,1,3,1,1,3,2
4,3,3,1,0,2,2,2
2,14,1,3,3,1,4,1
0,8,2,3,1,1,3,0
1,3,2,0,0,0,0,0
3,9,1,3,2,1,4,4
1,12,0,5,3,2,4,0
1,6,3,3,1,2,4,2
3,7,3,2,0,2,2,2
0,5,0,1,2,1,3,0
3,13,3,4,1,3,3,1
3,5,3,2,0,1,3,4
0,1,0,0,0,0,0,0
2,12,0,3,2,2,4,0
2,8,2,3,0,1,2,1
3,5,3,3,1,2,1,4
2,7,0,2,2,2,2,1
1,6,1,3,2,0,3,0
2,11,2,1,2,1,4,2
3,8,3,4,4,0,3,2
0,2,0,1,0,0,0,0
3,9,3,4,0,2,4,1
4,10,3,1,3,2,3,0
2,7,0,1,4,3,4,3
1,5,1,3,2,1,5,1
3,3,2,2,0,1,2,3
2,15,1,4,5,1,4,0
1,6,2,4,3,2,4,2
1,0,1,0,0,0,0,0
3,11,3,2,3,1,3,0
0,12,1,2,2,2,4,0
3,7,2,5,2,1,3,1
5,5,1,3,3,2,1,2
1,6,0,2,1,2,3,0
3,15,2,4,3,2,4,1
1,9,1,3,2,1,4,0
0,0,0,0,0,0,0,0
3,8,2,3,3,1,2,2
2,9,2,1,2,1,2,1
2,6,0,3,0,0,5,1
3,6,2,4,2,1,1,3
2,6,1,3,0,3,2,2
1,14,1,4,2,0,8,2
3,5,3,3,2,3,4,4
0,2,0,0,0,1,0,0
0,10,0,2,2,1,5,0
0,11,0,3,1,1,4,0
4,6,2,3,1,2,1,2
2,6,2,3,0,1,3,3
0,7,3,2,2,0,3,0
4,13,2,4,2,3,1,4
4,7,4,3,2,3,2,2
0,2,0,0,1,0,1,0
3,10,1,2,2,2,4,0
3,9,1,5,0,2,3,1
0,4,1,1,2,2,4,3
1,7,1,1,2,2,4,0
1,5,0,3,1,0,3,0
2,15,3,2,3,4,4,1
2,7,0,5,3,1,4,2
0,0,0,0,0,0,0,0
1,9,2,3,0,4,3,3
0,10,2,2,1,2,5,0
2,8,1,2,4,2,4,1
4,5,2,1,2,2,1,1
3,6,4,3,0,2,2,2
3,12,0,4,3,0,4,3
5,7,2,2,2,3,2,2
0,1,1,0,0,1,0,0
1,8,2,5,2,0,6,1
1,11,1,3,1,0,4,0
2,5,2,2,3,3,3,2
1,5,2,3,1,2,2,2
2,7,1,1,2,0,5,0
3,12,2,3,2,3,2,2
2,7,3,1,1,2,3,1
0,3,0,0,0,0,0,0
2,10,0,5,2,2,4,1
4,9,2,4,0,4,2,3
2,6,4,3,2,2,3,3
0,6,3,1,2,1,4,1
3,6,1,2,0,3,3,0
0,14,3,4,3,1,6,2
2,8,1,2,3,1,3,0
0,2,0,0,0,0,0,0
2,7,2,5,1,2,3,2
3,9,1,3,2,0,3,4
2,7,3,2,3,2,6,2
1,5,0,5,2,4,2,1
4,4,0,1,1,3,1,1
3,17,2,3,1,1,4,0
4,7,2,4,2,3,3,2
0,1,0,0,0,0,0,0
1,10,3,3,3,1,3,1
0,9,2,2,2,2,6,2
2,5,2,4,2,3,3,1
2,4,2,2,2,4,2,2
0,5,0,3,2,1,5,3
3,14,2,5,1,4,3,2
0,4,2,2,2,3,4,3
0,3,0,0,1,0,0,0
2,10,2,3,1,2,4,1
2,9,2,4,1,1,3,0
3,7,3,2,2,2,2,3
0,6,1,3,4,0,5,4
3,7,1,3,0,2,3,1
0,12,4,3,2,0,5,3
1,8,4,2,3,2,4,3
0,2,0,0,0,1,0,0
3,9,2,3,1,1,1,0
3,8,4,3,2,1,3,2
1,6,1,3,4,1,5,3
3,6,3,3,2,0,3,0
1,5,1,4,3,3,3,1
1,16,3,2,4,2,5,3
2,7,3,3,1,4,4,2
1,0,0,0,0,0,0,0
1,11,2,5,3,2,3,3
0,9,1,2,2,0,4,2
2,7,1,3,1,3,4,0
3,5,0,3,3,3,3,1
2,4,2,2,2,0,0,3
4,14,0,3,1,3,5,1
2,7,2,3,1,2,3,1
0,1,1,0,1,0,0,1
0,10,3,3,1,0,4,2
1,12,2,3,0,3,6,0
3,5,2,3,2,3,3,1
2,5,2,3,2,0,3,3
0,5,2,3,3,0,4,5
3,12,2,3,1,1,3,2
3,7,2,3,4,2,2,2
0,4,0,0,0,0,0,0
2,9,0,5,1,1,5,1
3,11,1,4,1,4,3,0
3,6,1,2,5,2,3,3
1,5,2,3,2,0,3,2
1,7,0,3,0,0,3,0
1,16,2,1,4,0,3,2
1,10,3,2,2,1,4,1
0,2,0,0,0,2,0,0
5,7,2,2,1,2,3,2
2,9,3,2,2,0,2,1
2,7,2,3,1,2,4,1
2,6,1,2,0,3,3,1
2,6,5,0,2,3,2,1
2,15,3,2,2,3,5,1
4,8,1,4,1,2,4,0
0,1,1,0,0,0,0,0
0,8,1,3,2,1,4,4
2,10,0,5,0,1,4,0
3,6,1,3,3,2,4,1
2,6,4,2,1,4,2,2
1,7,2,4,2,1,2,2
2,15,1,5,0,1,5,0
2,7,2,2,3,3,4,2
0,3,1,0,0,0,0,1
1,9,1,6,1,0,4,1
2,11,1,4,1,1,4,0
2,6,2,1,3,3,4,2
2,5,2,4,3,1,2,3
2,7,0,5,0,1,5,1
3,12,1,1,4,3,4,4
1,8,2,4,1,0,3,1
0,3,0,1,0,0,0,0
1,10,2,3,0,2,5,0
1,9,3,2,1,2,2,2
1,7,3,4,4,2,3,3
2,7,0,3,0,0,3,1
3,6,2,1,0,0,3,0
2,16,2,3,2,2,4,3
3,7,1,4,2,2,4,2
2,3,0,0,0,0,0,0
1,9,2,3,2,2,4,4
0,9,0,4,1,0,4,0
3,7,1,3,1,1,3,1
2,6,3,1,2,4,3,1
2,4,1,2,3,2,2,2
1,15,5,4,2,5,8,2
3,7,5,2,3,3,4,4
0,2,0,1,0,0,0,0
0,10,3,4,3,2,9,1
3,9,5,1,1,2,5,1
3,7,4,2,4,3,5,3
0,6,2,3,2,1,5,2
1,7,3,3,1,2,4,2
4,17,18,9,20,20,17,7
3,7,8,7,12,11,8,4
0,2,2,2,2,0,1,0
3,20,40,23,74,81,51,10
1,14,36,20,69,79,36,9
4,8,8,9,14,14,8,5
2,9,8,9,15,17,10,4
3,5,8,6,9,9,5,3
3,22,21,19,23,21,21,6
2,10,11,9,10,9,9,3
2,0,2,0,0,1,0,0
0,43,66,54,75,71,53,10
1,32,55,46,63,62,37,7
4,11,13,14,15,16,11,4
3,10,16,16,17,19,11,5
3,6,7,7,8,9,5,3
6,21,24,18,18,16,17,5
2,10,9,7,7,9,7,4
0,1,0,0,1,0,1,0
4,43,52,43,50,35,33,7
1,34,48,40,39,28,28,5
4,10,15,12,13,11,10,7
3,13,15,15,15,12,11,4
2,7,7,9,7,5,8,2
5,17,19,13,12,12,15,6
3,8,8,5,5,5,6,3
0,2,0,1,1,1,1,0
2,27,31,19,17,17,22,6
5,24,32,21,14,16,16,6
3,12,11,10,7,8,10,3
2,11,14,10,8,6,10,3
4,5,10,7,5,5,6,4
3,19,18,9,11,11,15,5
2,7,8,5,4,6,7,3
0,0,2,0,0,1,2,0
4,22,22,10,11,13,16,4
2,20,19,8,11,12,14,2
3,8,8,5,6,5,8,6
3,10,12,5,5,7,7,3
2,5,6,2,4,5,4,1
5,17,19,7,9,9,15,4
2,8,9,3,5,5,5,4
0,1,0,0,1,0,1,0
0,18,20,7,9,9,15,0
3,16,21,8,7,5,14,2
4,10,10,5,5,6,6,1
4,9,9,4,4,5,8,0
1,6,6,2,2,2,5,1
4,16,13,5,8,6,9,4
2,9,4,3,5,2,4,1
0,2,0,0,0,0,0,0
3,13,9,7,7,4,9,2
3,12,9,5,7,5,6,1
3,7,5,3,4,3,6,1
3,7,4,5,3,2,6,1
4,5,3,5,4,2,3,3
3,16,7,4,6,4,8,1
2,6,4,3,3,1,6,3
1,2,0,2,0,1,1,1
2,13,7,4,6,5,7,1
2,12,6,2,5,3,7,1
3,7,3,4,3,2,5,1
5,8,5,4,4,3,3,3
1,5,4,3,1,2,4,2
4,12,5,6,4,1,6,3
5,5,3,3,2,2,3,4
0,6,1,0,0,0,1,0
1,10,6,3,3,0,8,1
4,7,3,3,2,1,6,2
3,7,4,4,1,3,4,2
1,6,3,3,1,2,5,0
2,7,2,1,3,0,3,0
1,13,3,4,2,3,4,3
1,8,3,2,2,1,5,1
0,1,0,1,0,0,0,0
2,7,1,3,2,0,4,3
1,10,3,2,1,3,4,0
1,8,4,4,2,0,5,2
3,5,1,4,3,0,2,2
3,5,0,2,1,3,1,3
1,15,2,1,2,1,4,3
3,7,1,3,3,1,2,1
1,3,1,1,0,0,0,2
3,11,4,1,1,2,4,1
1,11,2,2,3,0,6,2
2,5,1,5,4,3,2,3
2,5,2,3,0,2,5,1
0,4,1,2,2,1,2,3
1,14,3,2,2,2,4,0
3,8,2,3,2,0,2,2
1,2,0,2,0,0,0,1
0,7,1,4,0,2,5,1
2,10,4,2,1,1,5,0
2,6,2,4,3,1,3,4
2,6,0,2,2,3,1,4
3,6,2,6,1,0,2,2
3,13,0,4,3,3,2,1
3,7,1,4,1,3,3,3
0,2,0,0,0,0,0,1
1,9,2,2,2,1,4,0
3,10,1,2,3,1,4,2
2,6,1,3,0,2,2,1
2,5,3,4,2,0,4,1
2,6,2,1,2,2,4,2
2,13,3,6,0,5,4,1
0,7,2,1,4,2,4,1
0,3,0,0,1,0,0,0
3,10,2,4,1,3,3,2
2,7,2,2,0,2,3,3
2,6,3,2,3,0,4,1
2,6,2,2,2,2,4,0
2,7,0,4,0,2,2,0
0,14,3,3,3,1,5,2
3,8,0,3,2,3,2,2
2,2,0,1,0,1,0,1
1,8,3,3,1,0,5,2
1,10,1,1,3,1,4,0
3,9,3,4,1,3,5,2
2,6,2,5,0,1,3,2
0,5,2,2,3,1,3,3
4,15,3,2,2,2,2,1
3,9,3,2,1,1,3,2
0,3,1,2,0,0,2,1
2,10,2,1,3,1,3,1
3,8,1,3,1,3,1,1
2,5,1,3,2,1,4,3
1,6,4,3,2,0,4,1
0,6,0,1,1,3,4,0
3,12,1,3,0,1,3,2
1,5,4,4,2,0,5,3
0,2,0,0,0,0,0,0
3,12,0,6,0,4,2,0
2,10,3,4,0,0,4,2
2,5,3,3,3,1,4,1
1,6,2,1,0,1,4,1
1,5,1,3,0,2,2,2
1,12,3,3,4,1,7,2
2,9,2,1,1,3,4,0
0,4,0,2,0,2,0,0
5,10,4,4,2,0,2,2
3,8,3,0,1,0,2,1
2,6,2,2,0,4,5,1
2,6,0,6,0,1,2,2
2,6,1,2,3,0,2,1
1,13,2,4,1,3,5,0
3,9,1,4,1,3,3,3
1,2,1,1,0,0,0,1
1,8,1,4,2,0,5,1
1,10,1,4,0,3,4,2
2,6,2,4,3,2,1,2
3,3,1,2,4,2,2,2
3,6,1,2,1,0,4,1
3,13,0,4,3,3,3,5
3,9,4,3,3,0,3,2
0,3,0,0,0,0,2,0
2,11,0,6,0,4,4,1
3,10,2,4,2,2,1,3
3,4,4,2,5,1,4,3
1,6,1,3,1,2,4,1
1,8,1,2,1,1,1,0
4,12,4,0,3,0,3,2
2,6,2,3,1,3,5,1
0,5,0,1,0,1,1,0
2,10,2,2,3,0,2,2
2,8,3,2,2,2,4,3
3,7,1,3,2,2,4,2
3,6,1,3,2,3,1,2
2,5,2,0,2,2,3,1
0,15,4,5,2,2,8,1
3,8,0,4,1,3,4,0
2,3,0,0,1,0,0,1
1,7,2,3,2,0,4,3
1,10,1,5,0,1,3,1
3,8,0,3,2,3,2,1
2,6,1,0,2,1,3,1
2,5,1,3,1,0,1,2
3,15,2,4,1,2,2,1
4,7,3,1,6,4,4,2
0,2,1,0,0,0,1,0
1,10,1,5,0,2,3,0
1,8,0,2,2,4,5,1
2,6,5,1,1,1,2,3
0,4,0,4,1,0,2,1
1,6,1,2,1,2,3,0
5,13,2,2,3,3,4,2
2,9,3,5,1,1,3,1
0,3,0,1,0,2,0,0
4,11,1,2,2,3,3,1
2,9,2,2,2,0,3,2
0,6,2,4,2,1,6,3
1,6,0,2,0,3,2,2
2,6,0,2,1,3,1,0
2,16,3,5,1,1,4,1
1,9,2,3,2,2,3,3
0,2,3,0,2,1,0,1
3,8,3,3,2,0,2,2
0,10,1,4,2,0,4,0
1,6,3,1,1,4,4,2
4,5,2,2,1,2,1,2
1,5,1,4,2,2,3,2
3,14,2,2,2,3,5,2
4,7,4,0,3,2,3,2
1,4,0,0,0,0,0,0
1,11,1,6,1,1,5,2
2,10,3,1,1,2,3,1
2,7,2,2,3,1,3,2
1,4,2,4,2,1,4,2
1,6,0,2,0,1,3,0
3,12,4,2,2,3,1,1
3,7,2,5,6,1,3,2
0,4,0,1,0,0,2,0
3,9,2,2,0,0,4,0
4,10,3,4,2,3,5,2
3,7,0,4,2,2,3,3
1,5,0,0,0,1,4,1
2,4,2,3,1,1,4,0
3,13,2,3,3,2,5,4
2,8,0,4,3,1,3,3
0,3,2,0,0,0,0,0
3,7,3,2,1,2,3,1
2,9,1,2,3,1,3,2
1,7,1,5,4,5,4,2
3,6,2,3,0,1,4,0
3,4,3,1,0,0,0,4
1,16,2,5,3,3,6,0
1,8,3,2,1,2,4,2
1,2,1,0,0,0,0,3
1,8,0,3,3,3,3,1
0,11,0,3,2,0,5,0
1,6,2,2,0,1,3,3
2,4,3,1,2,3,3,2
1,7,0,2,1,1,4,1
3,14,3,2,2,3,4,1
5,7,3,2,2,1,2,3
0,5,0,1,2,0,1,0
1,10,1,4,1,0,5,1
3,8,4,3,0,1,2,1
2,7,3,3,2,3,4,2
1,7,0,2,1,2,3,0
2,7,4,5,0,2,4,2
2,14,3,2,4,3,3,3
1,9,2,4,2,2,4,0
0,2,0,0,0,0,0,0
2,7,3,3,1,1,2,3
2,10,0,1,3,0,3,1
1,9,1,3,2,0,4,0
1,3,3,4,2,0,2,2
2,6,3,2,2,3,2,2
1,15,1,6,2,1,5,1
3,7,3,4,2,3,4,2
1,2,3,0,1,2,0,3
3,11,2,3,3,2,5,0
0,12,2,3,1,0,5,1
2,6,1,4,2,2,3,2
3,5,3,2,2,2,2,1
3,7,0,1,1,1,3,0
2,13,7,6,8,4,10,4
4,8,2,2,6,5,5,2
0,4,0,0,1,0,1,0
2,9,5,6,11,4,11,1
3,10,4,6,12,5,10,2
3,5,5,3,7,4,6,3
2,6,4,3,6,3,5,1
2,7,2,3,8,1,5,0
3,19,19,13,22,20,20,3
2,8,6,5,11,9,9,2
0,1,0,1,0,2,1,0
2,34,46,25,65,60,52,1
3,25,38,17,57,57,39,4
3,10,8,6,16,15,11,3
3,8,10,9,15,14,11,2
2,3,6,5,8,7,5,3
2,24,23,18,24,19,22,2
3,8,8,7,10,9,8,2
1,1,0,1,0,1,0,0
0,42,50,34,53,41,41,2
1,34,40,32,48,33,32,0
5,11,13,11,15,12,11,1
3,11,15,12,15,13,12,3
3,7,8,5,8,6,6,1
5,20,20,15,17,14,17,2
3,10,12,8,7,6,7,3
0,0,0,1,1,0,3,0
1,36,34,27,29,20,23,0
2,29,32,29,24,15,22,3
3,11,14,12,11,8,10,4
2,14,15,10,10,8,12,0
2,7,7,6,6,4,6,1
3,18,18,12,13,10,15,4
2,9,7,5,7,2,7,3
0,1,0,0,0,0,0,0
4,19,19,16,18,11,18,2
2,21,20,14,21,13,19,2
1,11,11,6,11,5,9,2
3,10,9,7,11,8,9,0
4,7,8,7,6,4,6,2
5,20,17,8,15,10,16,3
5,8,7,4,5,4,6,2
0,0,1,0,3,0,1,1
4,18,19,9,14,9,15,0
0,20,16,7,13,6,15,0
4,10,7,5,8,5,5,2
3,10,8,5,7,6,7,2
2,8,7,2,5,4,6,2
4,17,13,9,10,7,14,2
2,6,5,2,4,4,4,4
0,3,1,0,0,0,1,0
2,15,11,7,9,5,13,2
4,12,9,6,8,6,8,1
3,7,7,4,4,4,5,3
1,8,7,4,5,3,8,4
3,8,5,2,5,2,5,2
4,17,14,7,11,6,13,5
0,6,5,3,4,3,7,2
0,1,0,0,0,0,0,0
4,13,11,5,9,6,11,1
0,12,10,6,7,3,9,1
2,10,6,4,5,2,6,3
4,8,5,4,5,5,7,1
2,5,7,4,3,3,4,1
2,18,14,4,8,6,13,2
5,8,6,5,4,6,5,3
1,2,0,0,1,1,0,1
2,13,10,6,7,5,9,1
2,13,7,3,6,4,10,2
4,8,5,3,5,2,6,0
3,8,7,2,3,3,4,2
1,4,3,3,3,1,4,2
4,16,10,6,3,3,7,2
3,7,5,3,3,2,2,1
1,2,1,0,0,0,0,0
1,11,7,6,5,0,7,3
2,12,6,4,2,1,5,1
4,7,5,4,4,5,5,2
3,6,5,3,4,1,5,4
2,6,3,1,1,0,3,0
3,12,4,4,1,3,4,2
1,5,3,3,1,2,3,4
0,4,0,1,1,0,2,1
7,10,2,3,1,1,4,1
3,9,2,5,1,2,3,1
